Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
negative regulation of transforming growth factor beta production (GO:0071635),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,FURIN
tRNA transcription from RNA polymerase III promoter (GO:0042797),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,GTF3C3
COPI coating of Golgi vesicle (GO:0048205),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TMED9
regulation of extent of cell growth (GO:0061387),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CTTN
cellular response to iron ion (GO:0071281),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,HFE
"SRP-dependent cotranslational protein targeting to membrane, translocation (GO:0006616)",1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SRP9
striated muscle hypertrophy (GO:0014897),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,MYOC
positive regulation of icosanoid secretion (GO:0032305),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CYP4A11
regulation of skeletal muscle satellite cell proliferation (GO:0014842),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,ANGPT1
peripheral nervous system neuron development (GO:0048935),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,ISL1
spinal cord motor neuron differentiation (GO:0021522),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,ISL1
prepulse inhibition (GO:0060134),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,DRD3
"establishment of mitochondrion localization, microtubule-mediated (GO:0034643)",1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,LRPPRC
positive regulation of ATP biosynthetic process (GO:2001171),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,VCP
negative regulation of stress-activated protein kinase signaling cascade (GO:0070303),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,FOXO1
activation of transmembrane receptor protein tyrosine kinase activity (GO:0007171),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,ANGPT1
negative regulation of acute inflammatory response (GO:0002674),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,NLRP3
negative regulation of oligodendrocyte differentiation (GO:0048715),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,DRD3
indolalkylamine metabolic process (GO:0006586),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TPH1
ventricular cardiac muscle cell development (GO:0055015),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PROX1
regulation of digestive system process (GO:0044058),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SGK1
response to lipoteichoic acid (GO:0070391),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,LBP
positive regulation of receptor binding (GO:1900122),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,HFE
5S class rRNA transcription from RNA polymerase III type 1 promoter (GO:0042791),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,GTF3C3
ceramide transport (GO:0035627),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PSAP
negative regulation of muscle cell apoptotic process (GO:0010656),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,BMP7
Golgi transport vesicle coating (GO:0048200),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TMED9
collagen biosynthetic process (GO:0032964),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,P3H4
phagosome-lysosome fusion (GO:0090385),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SYT7
rRNA transport (GO:0051029),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TST
iron ion import (GO:0097286),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,HFE
positive regulation of cGMP biosynthetic process (GO:0030828),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,GUCA1A
positive regulation of mitochondrial membrane potential (GO:0010918),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,VCP
iron ion import across plasma membrane (GO:0098711),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,HFE
"regulation of wound healing, spreading of epidermal cells (GO:1903689)",1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CLASP2
platelet dense granule organization (GO:0060155),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,BLOC1S1
positive regulation of osteoblast proliferation (GO:0033690),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TMEM119
COPI-coated vesicle budding (GO:0035964),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TMED9
gap junction assembly (GO:0016264),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,GJD3
membrane raft assembly (GO:0001765),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,FLOT1
rescue of stalled ribosome (GO:0072344),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,LTN1
negative regulation of interferon-gamma-mediated signaling pathway (GO:0060336),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,NR1H2
centromeric sister chromatid cohesion (GO:0070601),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,BOD1
negative regulation of response to interferon-gamma (GO:0060331),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,NR1H2
regulation of renal sodium excretion (GO:0035813),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CORIN
regulation of atrial cardiac muscle cell membrane depolarization (GO:0060371),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SCN1B
negative regulation of complement activation (GO:0045916),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,C4BPA
spinal cord dorsal/ventral patterning (GO:0021513),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,RFX8
negative regulation of vasculature development (GO:1901343),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,BMP7
lens fiber cell development (GO:0070307),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PROX1
regulation of protein localization to cell cortex (GO:1904776),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,GNAI1
chemical homeostasis within a tissue (GO:0048875),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SFTPA2
lipid hydroxylation (GO:0002933),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CYP3A5
regulation of interleukin-12 secretion (GO:2001182),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,MAPK11
trigeminal nerve development (GO:0021559),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,ISL1
positive regulation of RNA export from nucleus (GO:0046833),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,RBM27
adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway (GO:0007196),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,GRM4
positive regulation of microtubule motor activity (GO:2000576),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,MTCL1
mRNA 5'-splice site recognition (GO:0000395),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SFSWAP
corticosteroid receptor signaling pathway (GO:0031958),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,ARID1A
hormone transport (GO:0009914),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SERPINA7
regulation of mitotic spindle checkpoint (GO:1903504),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CDK5RAP2
bile acid secretion (GO:0032782),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SLC51A
protein geranylgeranylation (GO:0018344),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CHM
positive regulation of toll-like receptor 3 signaling pathway (GO:0034141),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,FLOT1
folic acid-containing compound biosynthetic process (GO:0009396),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,DHFR
NADH metabolic process (GO:0006734),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,VCP
regulation of aldosterone biosynthetic process (GO:0032347),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,DKK3
negative regulation of systemic arterial blood pressure (GO:0003085),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,ADRB3
regulation of respiratory system process (GO:0044065),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,MTG2
regulation of cortisol biosynthetic process (GO:2000064),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,DKK3
positive regulation of activation of Janus kinase activity (GO:0010536),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CCL5
heart trabecula formation (GO:0060347),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,HEY1
regulation of cardiac muscle hypertrophy in response to stress (GO:1903242),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,FOXO1
regulation of anion channel activity (GO:0010359),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TCAF1
regulation of inositol phosphate biosynthetic process (GO:0010919),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SNCA
imitative learning (GO:0098596),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,NRXN2
regulation of biosynthetic process (GO:0009889),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SNCA
positive regulation of megakaryocyte differentiation (GO:0045654),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,ZNF16
glomerulus vasculature development (GO:0072012),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,ANGPT1
positive regulation of centrosome cycle (GO:0046607),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CEP120
regulation of natural killer cell proliferation (GO:0032817),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,IL18
endosome to lysosome transport via multivesicular body sorting pathway (GO:0032510),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,VCP
venous blood vessel morphogenesis (GO:0048845),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PROX1
surfactant homeostasis (GO:0043129),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SFTPA2
positive regulation of intracellular estrogen receptor signaling pathway (GO:0033148),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,WBP2
cellular response to cold (GO:0070417),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,FOXO1
tRNA catabolic process (GO:0016078),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,POP1
insulin secretion involved in cellular response to glucose stimulus (GO:0035773),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PTPRN2
regulation of DNA-directed DNA polymerase activity (GO:1900262),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,RFC2
single strand break repair (GO:0000012),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,APLF
amine metabolic process (GO:0009308),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,VCAM1
regulation of t-circle formation (GO:1904429),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SLX1A
glucocorticoid receptor signaling pathway (GO:0042921),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,ARID1A
regulation of smoothened signaling pathway (GO:0008589),3/36,0.2678594070249647,1,0,0,1.6666666666666665,2.1954883946257717,CREBBP;DLG5;ZIC1
endoderm formation (GO:0001706),3/36,0.2678594070249647,1,0,0,1.6666666666666665,2.1954883946257717,COL11A1;LAMB1;MMP8
regulation of blood circulation (GO:1903522),3/36,0.2678594070249647,1,0,0,1.6666666666666665,2.1954883946257717,ECE1;CACNA1H;MYH6
vesicle-mediated transport in synapse (GO:0099003),3/36,0.2678594070249647,1,0,0,1.6666666666666665,2.1954883946257717,SYT2;SPG11;SNCA
cardiac muscle tissue morphogenesis (GO:0055008),3/36,0.2678594070249647,1,0,0,1.6666666666666665,2.1954883946257717,PROX1;ISL1;MYH6
phospholipid metabolic process (GO:0006644),5/70,0.2718688550208947,1,0,0,1.4285714285714284,1.860622113738027,PLA2G4E;LIPG;ENPP2;AGPAT1;FADS1
positive regulation of protein import into nucleus (GO:0042307),4/53,0.272750159994601,1,0,0,1.5094339622641508,1.9610551964847422,DAB2;HDAC3;ZIC1;TPR
DNA repair (GO:0006281),17/288,0.27472021233636473,1,0,0,1.1805555555555554,1.5252802674679904,VCP;EYA1;PRKDC;MPG;RFC2;RAD21L1;FAAP20;RAD23B;NEIL3;NIPBL;RECQL5;UBE2NL;MSH5;APLF;FBXO6;SLX1A;POLL
chemical synaptic transmission (GO:0007268),17/289,0.2794068430649466,1,0,0,1.176470588235294,1.5001015770102055,GRIA1;GABBR2;DTNA;CHRNB3;SLC12A5;OR10J5;OR10H2;HTR1A;NRXN2;SLC5A7;HTR6;GRM4;SYPL1;NPBWR2;RIMBP2;SPG11;SCN1B
protein localization to membrane (GO:0072657),10/160,0.27958919759892664,1,0,0,1.25,1.5930423807072653,PLEKHF1;PACS1;SLMAP;MAP7;FLOT1;NRXN2;PKP3;FGF13;PIGW;CLASP2
phosphatidylcholine metabolic process (GO:0046470),5/71,0.2815854896327663,1,0,0,1.408450704225352,1.7849565976318464,PLA2G12A;PLA2G4E;CHAT;ENPP2;MFSD2A
spliceosomal snRNP assembly (GO:0000387),3/37,0.2816374857336128,1,0,0,1.6216216216216217,2.054812778279635,SART3;PRMT7;PRPF8
base-excision repair (GO:0006284),3/37,0.2816374857336128,1,0,0,1.6216216216216217,2.054812778279635,NEIL3;MPG;POLL
myelination (GO:0042552),3/37,0.2816374857336128,1,0,0,1.6216216216216217,2.054812778279635,EIF2B2;MYOC;GPC1
regulation of DNA repair (GO:0006282),3/37,0.2816374857336128,1,0,0,1.6216216216216217,2.054812778279635,TMEM161A;EYA1;EYA2
positive regulation of transcription from RNA polymerase I promoter (GO:0045943),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,PIH1D1;WDR43
energy reserve metabolic process (GO:0006112),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,ADRB3;PYGL
regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,GSTO1;SLC9A1
regulation of cardiac muscle hypertrophy (GO:0010611),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,IL6ST;SLC9A1
positive regulation of histone acetylation (GO:0035066),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,WBP2;PIH1D1
negative regulation of G-protein coupled receptor protein signaling pathway (GO:0045744),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,CCL5;SNCA
negative regulation of protein tyrosine kinase activity (GO:0061099),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,MVP;SH3BP5
regulation of nuclear division (GO:0051783),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,L3MBTL1;KIF20B
non-motile cilium assembly (GO:1905515),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,BBS10;TBC1D32
ventricular septum morphogenesis (GO:0060412),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,HEY1;PROX1
cellular response to misfolded protein (GO:0071218),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,VCP;KLHL15
cellular response to copper ion (GO:0071280),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,SNCA;MT1HL1
phosphatidylserine acyl-chain remodeling (GO:0036150),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,PLA2G12A;PLA2G4E
negative regulation of supramolecular fiber organization (GO:1902904),4/54,0.2840279876642483,1,0,0,1.4814814814814814,1.8647148112043361,STMN2;FGF13;SNCA;CLASP2
glycosphingolipid metabolic process (GO:0006687),4/54,0.2840279876642483,1,0,0,1.4814814814814814,1.8647148112043361,ARSA;ST8SIA1;PSAP;ST6GALNAC3
proteolysis (GO:0006508),17/291,0.28886104534173856,1,0,0,1.1683848797250858,1.450911464871029,USP25;TPSB2;CPQ;F12;SPPL2A;KLK4;HTRA2;CELA1;ECE1;FURIN;MMP8;PRSS21;CAPN8;PRSS50;CASP3;FBXO6;CPA4
regulation of phosphatase activity (GO:0010921),5/72,0.2913681345785638,1,0,0,1.3888888888888888,1.712732977852415,PPP1R26;SH3RF2;PLEKHF1;PPP6R3;RIMBP2
regulation of Ras protein signal transduction (GO:0046578),6/90,0.29459151170537495,1,0,0,1.3333333333333333,1.6295541177562636,RASA4B;ACAP1;RASA1;ASAP3;SPRY2;STAMBP
long-chain fatty acid metabolic process (GO:0001676),4/55,0.2953729340320737,1,0,0,1.4545454545454544,1.773842236930121,FADS2;ACSL1;CYP4A11;FADS1
regulation of gene silencing by RNA (GO:0060966),4/55,0.2953729340320737,1,0,0,1.4545454545454544,1.773842236930121,AGO1;TPR;POLR2E;POLR2K
regulation of posttranscriptional gene silencing (GO:0060147),4/55,0.2953729340320737,1,0,0,1.4545454545454544,1.773842236930121,AGO1;TPR;POLR2E;POLR2K
fat cell differentiation (GO:0045444),4/55,0.2953729340320737,1,0,0,1.4545454545454544,1.773842236930121,EGR2;INHBB;OSBPL11;FOXO1
mitochondrion disassembly (GO:0061726),3/38,0.29547545275268733,1,0,0,1.5789473684210524,1.9250044986274375,FUNDC1;WIPI2;ATG4D
membrane depolarization during action potential (GO:0086010),3/38,0.29547545275268733,1,0,0,1.5789473684210524,1.9250044986274375,CACNA1H;SCN1B;TPCN1
DNA damage checkpoint (GO:0000077),3/38,0.29547545275268733,1,0,0,1.5789473684210524,1.9250044986274375,FBXO6;CEP63;MAP3K14
homotypic cell-cell adhesion (GO:0034109),3/38,0.29547545275268733,1,0,0,1.5789473684210524,1.9250044986274375,FGG;TLN1;DSC2
regulation of cellular pH (GO:0030641),3/38,0.29547545275268733,1,0,0,1.5789473684210524,1.9250044986274375,SLC26A8;SLC26A7;SLC9A1
positive regulation of DNA repair (GO:0045739),3/38,0.29547545275268733,1,0,0,1.5789473684210524,1.9250044986274375,TMEM161A;EYA1;EYA2
negative regulation of nucleic acid-templated transcription (GO:1903507),25/444,0.298110423171342,1,0,0,1.1261261261261262,1.3629406684208154,L3MBTL1;HDAC3;CITED1;BHLHE41;FOXO1;NIPBL;HEY1;NKRF;BAHD1;SCMH1;MLX;ZBTB14;MSX2;NR1H2;ARID5B;KCTD1;PROX1;COMMD7;BMP7;DKK3;GATAD2A;CENPF;DAB2;GCLC;RARA
positive regulation of inflammatory response (GO:0050729),5/73,0.30120905235381457,1,0,0,1.36986301369863,1.6437681222088858,CCL3L1;IL18;LBP;IL6ST;SNCA
regulation of peptide hormone secretion (GO:0090276),5/73,0.30120905235381457,1,0,0,1.36986301369863,1.6437681222088858,ABCC8;HFE;CCL5;FGG;SYT7
positive regulation of multicellular organism growth (GO:0040018),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,GHRHR
positive regulation of insulin-like growth factor receptor signaling pathway (GO:0043568),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,GHRHR
"substrate-dependent cell migration, cell extension (GO:0006930)",1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NTN1
negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901029),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ACAA2
tRNA pseudouridine synthesis (GO:0031119),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,RPUSD1
venous blood vessel development (GO:0060841),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PROX1
negative regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903799),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NCOR2
interleukin-18-mediated signaling pathway (GO:0035655),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,IL18
cellular response to interleukin-18 (GO:0071351),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,IL18
regulation of interleukin-13 production (GO:0032656),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,RARA
progesterone receptor signaling pathway (GO:0050847),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,WBP2
positive regulation of lamellipodium morphogenesis (GO:2000394),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ENPP2
regulation of chromatin assembly or disassembly (GO:0001672),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,TAL1
cellular response to interferon-alpha (GO:0035457),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,TPR
response to misfolded protein (GO:0051788),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,F12
positive regulation of calcineurin-NFAT signaling cascade (GO:0070886),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SLC9A1
postsynaptic density assembly (GO:0097107),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NRXN2
regulation of endocytic recycling (GO:2001135),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,INPP5F
negative regulation of transcription elongation from RNA polymerase II promoter (GO:0034244),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,RECQL5
regulation of cardiac muscle cell membrane potential (GO:0086036),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SLC9A1
cellular ion homeostasis (GO:0006873),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SLC12A5
dorsal aorta development (GO:0035907),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,HEY1
bone cell development (GO:0098751),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ZNF385A
sulfur amino acid biosynthetic process (GO:0000097),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,MTR
positive regulation of extracellular matrix disassembly (GO:0090091),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CLASP2
melanocyte differentiation (GO:0030318),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CITED1
regulation of low-density lipoprotein particle clearance (GO:0010988),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PCSK9
positive regulation of histone H4 acetylation (GO:0090240),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PIH1D1
leukocyte aggregation (GO:0070486),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,BMP7
regulation of natural killer cell chemotaxis (GO:2000501),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CCL5
positive regulation of apoptotic cell clearance (GO:2000427),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,C4A
pteridine-containing compound biosynthetic process (GO:0042559),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,DHFR
negative regulation of telomere capping (GO:1904354),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SMG6
valine metabolic process (GO:0006573),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ALDH6A1
lymphatic endothelial cell differentiation (GO:0060836),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PROX1
box C/D snoRNP assembly (GO:0000492),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PIH1D1
retinoic acid receptor signaling pathway (GO:0048384),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,RARA
phosphorylated carbohydrate dephosphorylation (GO:0046838),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,INPP1
norepinephrine biosynthetic process (GO:0042421),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,INSM1
heme catabolic process (GO:0042167),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,UGT1A1
chromatin-mediated maintenance of transcription (GO:0048096),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ARID1A
adenine nucleotide transport (GO:0051503),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SLC25A42
positive regulation of lymphocyte apoptotic process (GO:0070230),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CCL5
glycosylceramide metabolic process (GO:0006677),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ST6GALNAC3
porphyrin-containing compound catabolic process (GO:0006787),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,UGT1A1
positive regulation of macrophage migration (GO:1905523),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CCL5
positive regulation of NK T cell activation (GO:0051135),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,IL18
inositol phosphate dephosphorylation (GO:0046855),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,INPP1
regulation of high voltage-gated calcium channel activity (GO:1901841),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NIPSNAP2
regulation of collateral sprouting (GO:0048670),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,FGF13
positive regulation of inositol phosphate biosynthetic process (GO:0060732),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SNCA
positive regulation of triglyceride catabolic process (GO:0010898),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,AADAC
tRNA transcription (GO:0009304),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,GTF3C3
negative regulation of T cell mediated immunity (GO:0002710),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,HFE
regulation of pinocytosis (GO:0048548),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NR1H2
negative regulation of alpha-beta T cell activation (GO:0046636),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,HFE
pericardium morphogenesis (GO:0003344),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,BMP7
positive regulation of striated muscle contraction (GO:0045989),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,GSTO1
purine ribonucleotide transport (GO:0015868),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SLC25A42
regulation of toll-like receptor 3 signaling pathway (GO:0034139),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,FLOT1
"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000447)",1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,UTP20
negative regulation of axon regeneration (GO:0048681),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,INPP5F
positive regulation of sequestering of triglyceride (GO:0010890),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,OSBPL11
negative regulation of transporter activity (GO:0032410),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SNCA
regulation of growth hormone secretion (GO:0060123),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,GHRHR
