Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
protein K63-linked deubiquitination (GO:0070536),3/28,0.16255339603696525,1,0,0,2.142857142857143,3.893033014692501,USP20;USP33;ABRAXAS2
transcription elongation from RNA polymerase I promoter (GO:0006362),3/28,0.16255339603696525,1,0,0,2.142857142857143,3.893033014692501,TAF1B;POLR1E;POLR2L
positive regulation of response to external stimulus (GO:0032103),7/90,0.16349418407909133,1,0,0,1.5555555555555556,2.8170766721365488,NFKBIA;IL23A;APOH;RARRES2;SCARF1;CCR2;CCL26
regulation of small GTPase mediated signal transduction (GO:0051056),10/140,0.16350553449103974,1,0,0,1.4285714285714284,2.587012055885183,ARHGAP11B;PLEKHG2;RELN;ARHGEF19;ARAP2;TRIP10;OCRL;RHOU;A2M;RHOBTB2
positive regulation of interferon-gamma production (GO:0032729),4/43,0.16640981850387015,1,0,0,1.8604651162790697,3.336375343076965,IL23A;EBI3;CD14;CCR2
intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332),4/43,0.16640981850387015,1,0,0,1.8604651162790697,3.336375343076965,BCL3;EP300;USP28;TP73
modification-dependent protein catabolic process (GO:0019941),10/141,0.16866989291733908,1,0,0,1.4184397163120568,2.524555702946532,FBXW4;PRKN;RNF146;RNF126;WDR81;UBE2D2;USP33;RLIM;UBA52;RNF40
regulation of mast cell degranulation (GO:0043304),2/15,0.17091154886530205,1,0,0,2.6666666666666665,4.710957638403321,FES;UNC13D
ubiquinone biosynthetic process (GO:0006744),2/15,0.17091154886530205,1,0,0,2.6666666666666665,4.710957638403321,COQ8A;COQ10B
fatty acid beta-oxidation using acyl-CoA oxidase (GO:0033540),2/15,0.17091154886530205,1,0,0,2.6666666666666665,4.710957638403321,ACOX1;ECI2
maintenance of protein location in nucleus (GO:0051457),2/15,0.17091154886530205,1,0,0,2.6666666666666665,4.710957638403321,MORC3;BCL3
positive regulation of small GTPase mediated signal transduction (GO:0051057),2/15,0.17091154886530205,1,0,0,2.6666666666666665,4.710957638403321,RELN;EPO
positive regulation of CREB transcription factor activity (GO:0032793),2/15,0.17091154886530205,1,0,0,2.6666666666666665,4.710957638403321,RPS6KA4;RELN
G-protein coupled glutamate receptor signaling pathway (GO:0007216),2/15,0.17091154886530205,1,0,0,2.6666666666666665,4.710957638403321,GRM5;GRIK3
negative regulation of insulin secretion (GO:0046676),2/15,0.17091154886530205,1,0,0,2.6666666666666665,4.710957638403321,PRKN;MIDN
regulation of centriole replication (GO:0046599),2/15,0.17091154886530205,1,0,0,2.6666666666666665,4.710957638403321,RBM14;MDM1
positive regulation of phosphoprotein phosphatase activity (GO:0032516),2/15,0.17091154886530205,1,0,0,2.6666666666666665,4.710957638403321,PPP1R12A;HSP90AB1
fatty acid beta-oxidation using acyl-CoA dehydrogenase (GO:0033539),2/15,0.17091154886530205,1,0,0,2.6666666666666665,4.710957638403321,ACOX1;IVD
positive regulation of acute inflammatory response (GO:0002675),2/15,0.17091154886530205,1,0,0,2.6666666666666665,4.710957638403321,IL6;OSM
ganglioside metabolic process (GO:0001573),2/15,0.17091154886530205,1,0,0,2.6666666666666665,4.710957638403321,NEU4;NEU1
vasculature development (GO:0001944),2/15,0.17091154886530205,1,0,0,2.6666666666666665,4.710957638403321,ACVRL1;SOX18
positive regulation of cellular response to insulin stimulus (GO:1900078),2/15,0.17091154886530205,1,0,0,2.6666666666666665,4.710957638403321,INS-IGF2;RARRES2
positive regulation of NF-kappaB import into nucleus (GO:0042346),2/15,0.17091154886530205,1,0,0,2.6666666666666665,4.710957638403321,IL23A;AGER
positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001269),2/15,0.17091154886530205,1,0,0,2.6666666666666665,4.710957638403321,GSN;TNFRSF10B
positive regulation of protein export from nucleus (GO:0046827),2/15,0.17091154886530205,1,0,0,2.6666666666666665,4.710957638403321,ANP32B;GTSE1
cytoplasmic sequestering of protein (GO:0051220),2/15,0.17091154886530205,1,0,0,2.6666666666666665,4.710957638403321,LATS1;NFKBIA
regulation of peptide secretion (GO:0002791),2/15,0.17091154886530205,1,0,0,2.6666666666666665,4.710957638403321,CD74;ARFIP1
"DNA-templated transcription, elongation (GO:0006354)",8/108,0.17280406327587397,1,0,0,1.4814814814814814,2.6008843089787628,PBRM1;TAF1B;POLR1E;NELFA;SSRP1;TAF9B;TAF2;POLR2L
vacuolar transport (GO:0007034),3/29,0.17500711584969555,1,0,0,2.068965517241379,3.6060592632145636,CLN3;TMEM50B;ATP6V0D2
positive regulation of myeloid cell differentiation (GO:0045639),3/29,0.17500711584969555,1,0,0,2.068965517241379,3.6060592632145636,PRMT1;FES;TAL1
regulation of chromosome segregation (GO:0051983),3/29,0.17500711584969555,1,0,0,2.068965517241379,3.6060592632145636,RMI2;MKI67;LINC00598
coenzyme biosynthetic process (GO:0009108),3/29,0.17500711584969555,1,0,0,2.068965517241379,3.6060592632145636,PANK2;MAT2B;GPHN
B cell proliferation (GO:0042100),3/29,0.17500711584969555,1,0,0,2.068965517241379,3.6060592632145636,IFNK;GAPT;IFNA10
nuclear-transcribed mRNA poly(A) tail shortening (GO:0000289),3/29,0.17500711584969555,1,0,0,2.068965517241379,3.6060592632145636,PNLDC1;CNOT2;PABPC1
ribosomal small subunit biogenesis (GO:0042274),4/44,0.17632454152329277,1,0,0,1.8181818181818181,3.155325447401995,TSR3;SNU13;RPSA;RPS24
sprouting angiogenesis (GO:0002040),4/44,0.17632454152329277,1,0,0,1.8181818181818181,3.155325447401995,ACVRL1;ANGPT1;DLL1;ROBO1
regulation of T cell activation (GO:0050863),4/44,0.17632454152329277,1,0,0,1.8181818181818181,3.155325447401995,LGALS3;GSN;SIRPG;CCR2
regulation of intracellular pH (GO:0051453),4/44,0.17632454152329277,1,0,0,1.8181818181818181,3.155325447401995,CLN3;SLC9A8;SLC26A7;SLC4A1
positive regulation of viral process (GO:0048524),4/44,0.17632454152329277,1,0,0,1.8181818181818181,3.155325447401995,PC;RSF1;NELFA;POLR2L
regulation of cellular macromolecule biosynthetic process (GO:2000112),37/631,0.17786751334428186,1,0,0,1.172741679873217,2.0249921894298164,ZNF793;ACVRL1;ZNF132;AIRE;RORA;ZNF3;ZNF7;SOX2;RPS6KA4;ZNF829;GRM5;ZNF607;ZNF429;EP300;ZNF600;HIVEP2;PATZ1;ZNF223;ZNF200;TRAPPC2;ZNF341;WWTR1;ZNF284;ANKRD30A;ASCC1;BCL11A;PRMT1;SSRP1;CCDC88A;UBTFL1;PTP4A3;NR5A2;ZSCAN21;ZNF74;IFNK;AJUBA;ZNF311
transcription initiation from RNA polymerase II promoter (GO:0006367),11/160,0.17813353768333626,1,0,0,1.375,2.3721799725993202,WWTR1;MED25;NR5A2;THRAP3;CCNC;RORA;NR1D1;TAF9B;TAF2;PPARD;POLR2L
transforming growth factor beta receptor signaling pathway (GO:0007179),6/76,0.17945756311992533,1,0,0,1.5789473684210524,2.712341867627267,ACVRL1;HPGD;PXN;ID1;DUSP15;UBA52
G2/M transition of mitotic cell cycle (GO:0000086),9/126,0.1796039438966585,1,0,0,1.4285714285714284,2.4528588057423217,LATS1;PPP1R12A;CEP164;CNTRL;USH1C;AJUBA;UBA52;TAF2;PAFAH1B1
transcription from RNA polymerase II promoter (GO:0006366),29/485,0.18322708810911384,1,0,0,1.1958762886597938,2.029436714541456,TCERG1;INTS13;SRSF1;RORA;CCNC;MED18;SOX18;SHOX;IGFLR1;NELFA;HIVEP2;ZNF148;TAF9B;ATOH1;POLR2L;GTF2A1L;WWTR1;PBRM1;INTS2;NR1D1;SSRP1;PAX1;MED25;NR5A2;THRAP3;TBPL1;IRF9;TAF2;PPARD
ribosomal large subunit assembly (GO:0000027),3/30,0.1877155615267818,1,0,0,2,3.345654864900365,SAMD15;MRTO4;RSL24D1
negative regulation of stress-activated MAPK cascade (GO:0032873),3/30,0.1877155615267818,1,0,0,2,3.345654864900365,PRKN;IGBP1;FOXO1
beta-catenin-TCF complex assembly (GO:1904837),3/30,0.1877155615267818,1,0,0,2,3.345654864900365,PYGO2;TERT;EP300
acylglycerol catabolic process (GO:0046464),3/30,0.1877155615267818,1,0,0,2,3.345654864900365,ABHD16A;APOA4;PNPLA5
regulation of leukocyte chemotaxis (GO:0002688),3/30,0.1877155615267818,1,0,0,2,3.345654864900365,CXCL9;IL6;CXCL5
positive regulation of cation channel activity (GO:2001259),3/30,0.1877155615267818,1,0,0,2,3.345654864900365,RELN;STAC;ADRB2
regulation of protein polymerization (GO:0032271),3/30,0.1877155615267818,1,0,0,2,3.345654864900365,LATS1;TPPP3;PLEKHG2
nuclear envelope organization (GO:0006998),3/30,0.1877155615267818,1,0,0,2,3.345654864900365,INTS13;ANKLE1;AKAP8L
positive regulation of reactive oxygen species biosynthetic process (GO:1903428),3/30,0.1877155615267818,1,0,0,2,3.345654864900365,HSP90AB1;AGXT2;CD36
positive regulation of T cell proliferation (GO:0042102),5/61,0.18868988871127926,1,0,0,1.6393442622950818,2.733853134392278,IL6;IL23A;EBI3;AGER;CCR2
positive regulation of leukocyte chemotaxis (GO:0002690),5/61,0.18868988871127926,1,0,0,1.6393442622950818,2.733853134392278,CXCL9;IL6;RARRES2;CXCL5;CCR2
regulation of actin nucleation (GO:0051125),2/16,0.18920318276808346,1,0,0,2.5,4.1623345006609895,GSN;ARFIP1
dendritic cell chemotaxis (GO:0002407),2/16,0.18920318276808346,1,0,0,2.5,4.1623345006609895,CCR6;CCR2
Notch receptor processing (GO:0007220),2/16,0.18920318276808346,1,0,0,2.5,4.1623345006609895,PSENEN;DLL1
regulation of dopamine secretion (GO:0014059),2/16,0.18920318276808346,1,0,0,2.5,4.1623345006609895,PRKN;KCNA2
glucose 6-phosphate metabolic process (GO:0051156),2/16,0.18920318276808346,1,0,0,2.5,4.1623345006609895,GCK;DERA
activation of NF-kappaB-inducing kinase activity (GO:0007250),2/16,0.18920318276808346,1,0,0,2.5,4.1623345006609895,TNFSF15;TNFRSF10B
regulation of exosomal secretion (GO:1903541),2/16,0.18920318276808346,1,0,0,2.5,4.1623345006609895,PRKN;SDC4
neuromuscular process (GO:0050905),2/16,0.18920318276808346,1,0,0,2.5,4.1623345006609895,CLN3;PAFAH1B1
positive regulation of mRNA processing (GO:0050685),2/16,0.18920318276808346,1,0,0,2.5,4.1623345006609895,THRAP3;TRA2B
positive regulation of antigen receptor-mediated signaling pathway (GO:0050857),2/16,0.18920318276808346,1,0,0,2.5,4.1623345006609895,PRKCH;CD226
positive regulation of macrophage derived foam cell differentiation (GO:0010744),2/16,0.18920318276808346,1,0,0,2.5,4.1623345006609895,PRKCH;CD36
positive regulation of cilium assembly (GO:0045724),2/16,0.18920318276808346,1,0,0,2.5,4.1623345006609895,CCDC88A;CROCC
regulation of steroid metabolic process (GO:0019218),2/16,0.18920318276808346,1,0,0,2.5,4.1623345006609895,PANK2;RORA
negative regulation of peptide hormone secretion (GO:0090278),2/16,0.18920318276808346,1,0,0,2.5,4.1623345006609895,PRKN;MIDN
positive regulation of leukocyte activation (GO:0002696),2/16,0.18920318276808346,1,0,0,2.5,4.1623345006609895,CD226;CRLF2
programmed necrotic cell death (GO:0097300),2/16,0.18920318276808346,1,0,0,2.5,4.1623345006609895,MLKL;CD14
regulation of mRNA stability (GO:0043488),9/128,0.19123050260387423,1,0,0,1.40625,2.3263252855899506,HSPA8;XPO1;YTHDF3;THRAP3;APEX1;CIRBP;PABPC1;UBA52;PSMB8
positive regulation of NF-kappaB transcription factor activity (GO:0051092),9/128,0.19123050260387423,1,0,0,1.40625,2.3263252855899506,RPS6KA4;NFKBIA;IKBKB;PRKCH;IRAK2;RBCK1;CD36;UBA52;AGER
extracellular matrix disassembly (GO:0022617),6/78,0.19471584243590756,1,0,0,1.5384615384615385,2.5172523099552775,KIF9;HPN;FLOT1;MMP19;MMP8;A2M
maturation of SSU-rRNA (GO:0030490),4/46,0.19672429496904084,1,0,0,1.7391304347826086,2.82774269288294,TSR3;SNU13;UTP20;RPS24
aminoglycan biosynthetic process (GO:0006023),4/46,0.19672429496904084,1,0,0,1.7391304347826086,2.82774269288294,EXT2;SDC4;B3GNT6;XYLT1
regulation of actin filament-based process (GO:0032970),5/62,0.19745752815386772,1,0,0,1.6129032258064515,2.616502846917968,CCDC88A;ARHGEF19;TWF2;RHOU;RHOBTB2
regulation of T cell proliferation (GO:0042129),5/62,0.19745752815386772,1,0,0,1.6129032258064515,2.616502846917968,SPN;LGALS3;IL6;SDC4;IL23A
central nervous system development (GO:0007417),14/217,0.19889285650945024,1,0,0,1.2903225806451613,2.0838567854868852,CHST8;PRKN;CNTN6;ROGDI;GRIN2B;DLL1;NPAS2;RELN;NRCAM;DSCAML1;SH3GL2;ATOH1;NKX2-2;SH3GL1
positive regulation of MAPK cascade (GO:0043410),18/289,0.19973411560636045,1,0,0,1.2456747404844288,2.0064932830185316,CD74;ANGPT1;TIE1;OSM;TNFRSF10B;GPR37L1;ADRB2;AGER;PIK3R6;ROBO1;SOX2;MOS;IL6;INS-IGF2;FGF18;CD36;MET;CCL26
alpha-amino acid metabolic process (GO:1901605),3/31,0.20065196718317338,1,0,0,1.9354838709677418,3.1087420224475646,CKM;IYD;KYAT3
organelle transport along microtubule (GO:0072384),3/31,0.20065196718317338,1,0,0,1.9354838709677418,3.1087420224475646,CLN3;BICDL1;PAFAH1B1
lysosome organization (GO:0007040),3/31,0.20065196718317338,1,0,0,1.9354838709677418,3.1087420224475646,ABCA1;CLN3;NAGPA
termination of RNA polymerase I transcription (GO:0006363),3/31,0.20065196718317338,1,0,0,1.9354838709677418,3.1087420224475646,TAF1B;POLR1E;POLR2L
protein destabilization (GO:0031648),3/31,0.20065196718317338,1,0,0,1.9354838709677418,3.1087420224475646,PRKN;GSN;EP300
protein localization to plasma membrane (GO:0072659),9/130,0.20317246774459144,1,0,0,1.3846153846153846,2.206661629625701,IKBKB;MRAP;TSPAN15;EHD3;KIF13A;PKP2;FLOT1;PIGW;CRB3
ribosomal large subunit biogenesis (GO:0042273),5/63,0.20636211070548938,1,0,0,1.5873015873015872,2.504956879983314,SAMD15;MRTO4;HEATR3;SNU13;RSL24D1
myofibril assembly (GO:0030239),4/47,0.20718336704116536,1,0,0,1.7021276595744679,2.679406036964871,TMOD3;TMOD2;LMOD1;MYOZ3
negative regulation of cellular biosynthetic process (GO:0031327),4/47,0.20718336704116536,1,0,0,1.7021276595744679,2.679406036964871,MPV17L;AKR1C3;SNAI2;GCK
positive regulation of tumor necrosis factor production (GO:0032760),4/47,0.20718336704116536,1,0,0,1.7021276595744679,2.679406036964871,SPN;IL23A;CD14;CCR2
positive regulation of organelle assembly (GO:1902117),4/47,0.20718336704116536,1,0,0,1.7021276595744679,2.679406036964871,CCDC88A;SDC4;CNOT2;CROCC
histone H4 acetylation (GO:0043967),4/47,0.20718336704116536,1,0,0,1.7021276595744679,2.679406036964871,TADA3;CHD5;EP300;JADE3
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157),4/47,0.20718336704116536,1,0,0,1.7021276595744679,2.679406036964871,CD226;SCARF1;NECTIN3;CRB3
high-density lipoprotein particle remodeling (GO:0034375),2/17,0.20773987788556972,1,0,0,2.352941176470588,3.6975731035436015,LCAT;APOA4
positive regulation of cholesterol transport (GO:0032376),2/17,0.20773987788556972,1,0,0,2.352941176470588,3.6975731035436015,ABCA1;NFKBIA
cellular glucuronidation (GO:0052695),2/17,0.20773987788556972,1,0,0,2.352941176470588,3.6975731035436015,UGT2B15;UGT1A3
positive regulation of nitrogen compound metabolic process (GO:0051173),2/17,0.20773987788556972,1,0,0,2.352941176470588,3.6975731035436015,WFS1;HPN
preassembly of GPI anchor in ER membrane (GO:0016254),2/17,0.20773987788556972,1,0,0,2.352941176470588,3.6975731035436015,PIGC;PIGW
regulation of lipid catabolic process (GO:0050994),2/17,0.20773987788556972,1,0,0,2.352941176470588,3.6975731035436015,RARRES2;PDE3B
negative regulation of interleukin-8 production (GO:0032717),2/17,0.20773987788556972,1,0,0,2.352941176470588,3.6975731035436015,MAPKBP1;BCL3
regulation of receptor recycling (GO:0001919),2/17,0.20773987788556972,1,0,0,2.352941176470588,3.6975731035436015,TBC1D16;VAMP3
heterocycle biosynthetic process (GO:0018130),2/17,0.20773987788556972,1,0,0,2.352941176470588,3.6975731035436015,MOCOS;GPHN
defense response to fungus (GO:0050832),2/17,0.20773987788556972,1,0,0,2.352941176470588,3.6975731035436015,RARRES2;DEFA4
positive regulation by host of viral transcription (GO:0043923),2/17,0.20773987788556972,1,0,0,2.352941176470588,3.6975731035436015,HPN;EP300
regulation of nucleic acid-templated transcription (GO:1903506),35/607,0.21318581415864177,1,0,0,1.1532125205930805,1.7823950389376173,ZNF793;ACVRL1;ZNF132;AIRE;RORA;ZNF3;ZNF7;SOX2;RPS6KA4;ZNF829;ZNF607;ZNF429;EP300;ZNF600;HIVEP2;PATZ1;ZNF223;ZNF200;TRAPPC2;ZNF341;WWTR1;ZNF284;ANKRD30A;ASCC1;BCL11A;PRMT1;SSRP1;UBTFL1;PTP4A3;NR5A2;ZSCAN21;ZNF74;IFNK;AJUBA;ZNF311
phosphatidylcholine biosynthetic process (GO:0006656),3/32,0.21379011498548872,1,0,0,1.875,2.8926759681127634,CHKB;GPAT4;LCAT
microtubule bundle formation (GO:0001578),3/32,0.21379011498548872,1,0,0,1.875,2.8926759681127634,TPPP3;RSPH9;MAPRE2
negative regulation of fat cell differentiation (GO:0045599),3/32,0.21379011498548872,1,0,0,1.875,2.8926759681127634,IL6;RORA;FOXO1
regulation of nitric oxide biosynthetic process (GO:0045428),3/32,0.21379011498548872,1,0,0,1.875,2.8926759681127634,HSP90AB1;AGXT2;CD36
mismatch repair (GO:0006298),3/32,0.21379011498548872,1,0,0,1.875,2.8926759681127634,MSH6;PCNA;TP73
positive regulation of protein polymerization (GO:0032273),5/64,0.21539586226514373,1,0,0,1.5625,2.3988714437251204,TPPP3;FES;LMOD1;MET;CCL26
positive regulation of endocytosis (GO:0045807),5/64,0.21539586226514373,1,0,0,1.5625,2.3988714437251204,TF;SIRPG;FLOT1;ANKFY1;DLL1
glucose metabolic process (GO:0006006),5/64,0.21539586226514373,1,0,0,1.5625,2.3988714437251204,PC;BRAT1;PCK1;SLC25A11;PPARD
negative regulation of neuron differentiation (GO:0045665),5/64,0.21539586226514373,1,0,0,1.5625,2.3988714437251204,SOX2;ID2;ID1;PTPN9;DLL1
peptidyl-lysine modification (GO:0018205),8/115,0.21759147223531877,1,0,0,1.391304347826087,2.1219282850272605,GCSH;PCNA;BCL11A;EP300;CDCA8;PIAS2;SENP1;NUP37
protein K48-linked ubiquitination (GO:0070936),4/48,0.21779787247025076,1,0,0,1.6666666666666665,2.540313061339135,PRKN;RNF146;RNF126;UBE2D2
regulation of cell cycle arrest (GO:0071156),4/48,0.21779787247025076,1,0,0,1.6666666666666665,2.540313061339135,MED25;HSP90AB1;ID2;TP73
glycoprotein metabolic process (GO:0009100),4/48,0.21779787247025076,1,0,0,1.6666666666666665,2.540313061339135,NEU4;B3GNT6;EDEM2;PCSK6
anterograde trans-synaptic signaling (GO:0098916),15/240,0.22212953151061135,1,0,0,1.25,1.8806182399904328,GABRB3;GRIA2;DTNA;OR11H4;HTR3D;PCDHB11;GRIN2B;GRM5;NOVA1;MPZ;KCNMB4;UTS2;ZACN;BSN;PAFAH1B1
glycolipid metabolic process (GO:0006664),5/65,0.2245509341987312,1,0,0,1.5384615384615385,2.2979272602185437,UGCG;NEU4;NEU1;ESYT1;PIGW
iron-sulfur cluster assembly (GO:0016226),2/18,0.22645148897005046,1,0,0,2.222222222222222,3.3004989638462865,BOLA2;CIAO1
regulation of peptidyl-serine phosphorylation of STAT protein (GO:0033139),2/18,0.22645148897005046,1,0,0,2.222222222222222,3.3004989638462865,IFNK;IFNA10
maintenance of protein localization in organelle (GO:0072595),2/18,0.22645148897005046,1,0,0,2.222222222222222,3.3004989638462865,MORC3;BCL3
negative regulation of fibroblast proliferation (GO:0048147),2/18,0.22645148897005046,1,0,0,2.222222222222222,3.3004989638462865,MORC3;MED25
regulation of chemokine production (GO:0032642),2/18,0.22645148897005046,1,0,0,2.222222222222222,3.3004989638462865,IL6;SNAI2
prostaglandin biosynthetic process (GO:0001516),2/18,0.22645148897005046,1,0,0,2.222222222222222,3.3004989638462865,CD74;AKR1C3
regulation of cholesterol efflux (GO:0010874),2/18,0.22645148897005046,1,0,0,2.222222222222222,3.3004989638462865,ABCA1;NFKBIA
positive regulation of p38MAPK cascade (GO:1900745),2/18,0.22645148897005046,1,0,0,2.222222222222222,3.3004989638462865,PRMT1;AGER
regulation of cAMP-mediated signaling (GO:0043949),2/18,0.22645148897005046,1,0,0,2.222222222222222,3.3004989638462865,CXCL9;PDE3B
positive regulation of peptidyl-serine phosphorylation of STAT protein (GO:0033141),2/18,0.22645148897005046,1,0,0,2.222222222222222,3.3004989638462865,IFNK;IFNA10
regulation of cellular response to growth factor stimulus (GO:0090287),2/18,0.22645148897005046,1,0,0,2.222222222222222,3.3004989638462865,TMEM204;PCSK6
establishment of epithelial cell polarity (GO:0090162),2/18,0.22645148897005046,1,0,0,2.222222222222222,3.3004989638462865,SYNE4;CYTH1
mRNA destabilization (GO:0061157),2/18,0.22645148897005046,1,0,0,2.222222222222222,3.3004989638462865,ZC3H12D;YTHDF3
"retrograde transport, endosome to Golgi (GO:0042147)",6/82,0.22659177650802834,1,0,0,1.4634146341463412,2.172593007559255,RNF126;EHD3;HEATR5A;ANKFY1;BET1L;VAMP3
negative regulation of binding (GO:0051100),6/82,0.22659177650802834,1,0,0,1.4634146341463412,2.172593007559255,NFKBIA;BTAF1;USP33;ID2;ID1;RSF1
intracellular pH reduction (GO:0051452),3/33,0.22710442121127872,1,0,0,1.8181818181818181,2.695173385335862,DMXL1;DMXL2;ATP6V0D2
glycogen metabolic process (GO:0005977),3/33,0.22710442121127872,1,0,0,1.8181818181818181,2.695173385335862,NHLRC1;NR1D1;UBA52
positive regulation of cytokine-mediated signaling pathway (GO:0001961),3/33,0.22710442121127872,1,0,0,1.8181818181818181,2.695173385335862,PRKN;CD74;AGPAT2
protein acetylation (GO:0006473),3/33,0.22710442121127872,1,0,0,1.8181818181818181,2.695173385335862,EP300;PCK1;FOXO1
entry into host cell (GO:0030260),3/33,0.22710442121127872,1,0,0,1.8181818181818181,2.695173385335862,GPR15;MET;UBA52
negative regulation of mitochondrion organization (GO:0010823),3/33,0.22710442121127872,1,0,0,1.8181818181818181,2.695173385335862,PRKN;VAT1;MPV17L
response to exogenous dsRNA (GO:0043330),3/33,0.22710442121127872,1,0,0,1.8181818181818181,2.695173385335862,FLOT1;IFNK;IFNA10
mRNA stabilization (GO:0048255),3/33,0.22710442121127872,1,0,0,1.8181818181818181,2.695173385335862,THRAP3;CIRBP;PABPC1
transcription initiation from RNA polymerase I promoter (GO:0006361),3/33,0.22710442121127872,1,0,0,1.8181818181818181,2.695173385335862,TAF1B;POLR1E;POLR2L
transcription from RNA polymerase I promoter (GO:0006360),3/33,0.22710442121127872,1,0,0,1.8181818181818181,2.695173385335862,TAF1B;POLR1E;POLR2L
protein autoubiquitination (GO:0051865),4/49,0.22855481299593203,1,0,0,1.6326530612244896,2.4097619846443257,PRKN;RNF146;UBE2D2;RNF220
lipid homeostasis (GO:0055088),4/49,0.22855481299593203,1,0,0,1.6326530612244896,2.4097619846443257,ABCA1;ACOX1;APOA4;PNPLA5
positive regulation of signal transduction (GO:0009967),13/206,0.23233820095135505,1,0,0,1.262135922330097,1.8421646290570604,CD74;LMO3;DLL1;AGPAT2;ROBO1;ERN1;RELN;INS-IGF2;TERT;ULK3;RSPO2;EP300;CD226
negative regulation of epithelial cell proliferation (GO:0050680),5/66,0.23381942521025603,1,0,0,1.5151515151515151,2.201827497975576,SOX2;APOH;HPN;SNAI2;ROBO1
JNK cascade (GO:0007254),5/66,0.23381942521025603,1,0,0,1.5151515151515151,2.201827497975576,ERN1;ADORA2B;IRAK2;MAP3K21;UBA52
positive regulation of cellular protein localization (GO:1903829),5/66,0.23381942521025603,1,0,0,1.5151515151515151,2.201827497975576,PRKN;CCDC88A;HSP90AB1;CROCC;GTSE1
positive regulation of peptidyl-serine phosphorylation (GO:0033138),6/83,0.23481354624178025,1,0,0,1.4457831325301203,2.0948869879664898,LATS1;IL6;IFNK;OSM;CREBL2;IFNA10
protein maturation (GO:0051604),6/83,0.23481354624178025,1,0,0,1.4457831325301203,2.0948869879664898,GCSH;PSENEN;CLN3;TSPAN15;BOLA2;PCSK6
cytosolic transport (GO:0016482),8/118,0.23800829236656018,1,0,0,1.3559322033898304,1.9463725614119634,AP4M1;RNF126;EHD3;WDR81;HEATR5A;ANKFY1;BET1L;VAMP3
neurogenesis (GO:0022008),4/50,0.2394412597417243,1,0,0,1.5999999999999999,2.287115446802478,ABTB2;BCL11A;ROGDI;CHAC1
negative regulation of T cell activation (GO:0050868),3/34,0.24057000906593404,1,0,0,1.7647058823529411,2.5142543537821203,SPN;LGALS3;SDC4
endoplasmic reticulum organization (GO:0007029),3/34,0.24057000906593404,1,0,0,1.7647058823529411,2.5142543537821203,RTN3;ATL2;SEC31B
regulation of protein localization to plasma membrane (GO:1903076),5/67,0.2431934021901658,1,0,0,1.4925373134328357,2.1102959080752326,MRAP;PRKCH;STAC;STX7;PTPN9
RNA export from nucleus (GO:0006405),8/119,0.24495576693425716,1,0,0,1.3445378151260503,1.8913312643532947,DDX19B;NXF2;SRSF1;IGFLR1;RPSA;AGFG1;POM121L12;NUP37
negative regulation of smoothened signaling pathway (GO:0045879),2/19,0.24527425978553977,1,0,0,2.1052631578947367,2.958691088070133,RFX4;ULK3
negative regulation of lymphocyte activation (GO:0051250),2/19,0.24527425978553977,1,0,0,2.1052631578947367,2.958691088070133,LGALS3;MICA
regulation of gluconeogenesis (GO:0006111),2/19,0.24527425978553977,1,0,0,2.1052631578947367,2.958691088070133,NR1D1;GCK
error-free translesion synthesis (GO:0070987),2/19,0.24527425978553977,1,0,0,2.1052631578947367,2.958691088070133,PCNA;UBA52
negative regulation of cell junction assembly (GO:1901889),2/19,0.24527425978553977,1,0,0,2.1052631578947367,2.958691088070133,ACVRL1;IKBKB
endoplasmic reticulum mannose trimming (GO:1904380),2/19,0.24527425978553977,1,0,0,2.1052631578947367,2.958691088070133,EDEM2;UBA52
positive regulation of STAT cascade (GO:1904894),2/19,0.24527425978553977,1,0,0,2.1052631578947367,2.958691088070133,IL6;CRLF2
positive regulation of activated T cell proliferation (GO:0042104),2/19,0.24527425978553977,1,0,0,2.1052631578947367,2.958691088070133,IL23A;AGER
"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)",2/19,0.24527425978553977,1,0,0,2.1052631578947367,2.958691088070133,RPSA;UTP20
sulfur compound transport (GO:0072348),2/19,0.24527425978553977,1,0,0,2.1052631578947367,2.958691088070133,SLC35F3;SLC26A7
endothelial cell development (GO:0001885),2/19,0.24527425978553977,1,0,0,2.1052631578947367,2.958691088070133,SOX18;MET
acylglycerol biosynthetic process (GO:0046463),2/19,0.24527425978553977,1,0,0,2.1052631578947367,2.958691088070133,GPAT4;AGMO
positive regulation of mononuclear cell migration (GO:0071677),2/19,0.24527425978553977,1,0,0,2.1052631578947367,2.958691088070133,LGALS3;CCR2
regulation of transcription factor import into nucleus (GO:0042990),2/19,0.24527425978553977,1,0,0,2.1052631578947367,2.958691088070133,NFKBIA;BCL3
intracellular estrogen receptor signaling pathway (GO:0030520),2/19,0.24527425978553977,1,0,0,2.1052631578947367,2.958691088070133,RBM14;TADA3
