Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
phosphorylation of RNA polymerase II C-terminal domain (GO:0070816),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,GTF2H1
hematopoietic stem cell differentiation (GO:0060218),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SP7
queuosine metabolic process (GO:0046116),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TXNDC9
oxygen homeostasis (GO:0032364),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,ALAS2
aortic valve development (GO:0003176),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TBX20
positive regulation of osteoblast proliferation (GO:0033690),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,HPSE
COPI-coated vesicle budding (GO:0035964),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TMED10
nucleus localization (GO:0051647),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SUN2
negative regulation of interferon-gamma-mediated signaling pathway (GO:0060336),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PTPN2
negative regulation of response to interferon-gamma (GO:0060331),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PTPN2
regulation of interleukin-5 secretion (GO:2000662),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PRKCZ
spinal cord dorsal/ventral patterning (GO:0021513),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,RFX4
positive regulation of T-helper 2 cell differentiation (GO:0045630),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PRKCZ
antigen processing and presentation of endogenous peptide antigen (GO:0002483),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TAP1
regulation of NK T cell activation (GO:0051133),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CD300A
regulation of protein K63-linked ubiquitination (GO:1900044),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PARP10
photoreceptor cell differentiation (GO:0046530),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,RP1L1
embryonic skeletal joint morphogenesis (GO:0060272),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,OSR2
deadenylation-independent decapping of nuclear-transcribed mRNA (GO:0031087),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,EDC3
negative regulation of leukocyte degranulation (GO:0043301),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CD300A
chemical homeostasis within a tissue (GO:0048875),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,NAPSA
alpha-beta T cell activation (GO:0046631),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,INS
pyrimidine deoxyribonucleotide biosynthetic process (GO:0009221),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TYMS
response to UV-A (GO:0070141),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,EGFR
aortic valve morphogenesis (GO:0003180),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TBX20
negative regulation of amino acid transport (GO:0051956),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,GRM7
adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway (GO:0007196),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,GRM7
regulation of response to wounding (GO:1903034),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TNFRSF12A
corticosteroid receptor signaling pathway (GO:0031958),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,NEDD4
ribosomal small subunit export from nucleus (GO:0000056),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,RPS15
regulation of mitotic spindle checkpoint (GO:1903504),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,DUSP1
bile acid secretion (GO:0032782),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,ABCB11
positive regulation of histone phosphorylation (GO:0033129),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,RPS6KA4
gland morphogenesis (GO:0022612),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TGFB3
positive regulation of toll-like receptor 3 signaling pathway (GO:0034141),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,F2RL1
ribonucleoside biosynthetic process (GO:0042455),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TXNDC9
dosage compensation by inactivation of X chromosome (GO:0009048),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,BRCA1
negative regulation of T cell differentiation in thymus (GO:0033085),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PTPN2
ventricular compact myocardium morphogenesis (GO:0003223),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TGFBR1
glycosyl compound catabolic process (GO:1901658),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,FUCA1
regulation of male gonad development (GO:2000018),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SRY
regulation of interleukin-10 secretion (GO:2001179),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PRKCZ
SREBP signaling pathway (GO:0032933),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,ERLIN2
coronary vasculature development (GO:0060976),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,APLN
negative regulation of phospholipase activity (GO:0010519),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,ANXA8
lipoprotein catabolic process (GO:0042159),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,LYPLA2
mesenchymal to epithelial transition involved in metanephros morphogenesis (GO:0003337),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SALL1
cellular nitrogen compound catabolic process (GO:0044270),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TST
regulation of cardiac muscle hypertrophy in response to stress (GO:1903242),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,ATP2B4
regulation of anion channel activity (GO:0010359),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PRNP
imitative learning (GO:0098596),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,STRA6
regulation of dendritic cell chemotaxis (GO:2000508),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,GAS6
negative regulation of delayed rectifier potassium channel activity (GO:1902260),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,KCNE1
queuosine biosynthetic process (GO:0008616),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TXNDC9
positive regulation of megakaryocyte differentiation (GO:0045654),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,THPO
glomerulus vasculature development (GO:0072012),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PECAM1
venous blood vessel morphogenesis (GO:0048845),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TBX20
surfactant homeostasis (GO:0043129),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,NAPSA
positive regulation of intracellular estrogen receptor signaling pathway (GO:0033148),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,KMT2D
insulin secretion involved in cellular response to glucose stimulus (GO:0035773),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SELENOT
equilibrioception (GO:0050957),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,MYO7A
negative regulation of glial cell proliferation (GO:0060253),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,HES1
negative regulation of interleukin-6 secretion (GO:1900165),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,GAS6
regulation of interleukin-13 secretion (GO:2000665),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PRKCZ
L-amino acid import (GO:0043092),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SLC1A1
neutrophil extravasation (GO:0072672),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PECAM1
glucocorticoid receptor signaling pathway (GO:0042921),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,NEDD4
dendritic spine maintenance (GO:0097062),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PRNP
histone deacetylation (GO:0016575),3/36,0.2678594070249647,1,0,0,1.6666666666666665,2.1954883946257717,ELK4;MORF4L1;BRMS1L
organic substance transport (GO:0071702),6/87,0.2685502192059934,1,0,0,1.379310344827586,1.813403236377029,SLC48A1;ABCA6;PSAP;TAP1;SLC6A3;PLEKHA8
negative regulation of cellular macromolecule biosynthetic process (GO:2000113),29/512,0.26941847070315844,1,0,0,1.1328125,1.4856716482236545,DDX3X;KDM1A;ZC3H4;EIF4A3;AHR;BRCA1;TYMS;FERD3L;DMBX1;SALL1;KAT5;BASP1;ENC1;TBX20;EPC1;HES1;ZBED6;TNFRSF4;SOX7;SMAD2;KDM4A;TGFB3;ZBTB38;ZNF12;TERF1;COMMD7;HEYL;ZNF658;GAS6
calcium-mediated signaling (GO:0019722),5/70,0.2718688550208947,1,0,0,1.4285714285714284,1.860622113738027,PRNP;PRKAA1;CCL3;KSR2;EGFR
positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068),4/53,0.272750159994601,1,0,0,1.5094339622641508,1.9610551964847422,NEDD4;F2RL1;DCN;INS
embryonic organ development (GO:0048568),4/53,0.272750159994601,1,0,0,1.5094339622641508,1.9610551964847422,KITLG;SALL1;THPO;STRA6
positive regulation of apoptotic process (GO:0043065),18/307,0.2764616901572173,1,0,0,1.1726384364820845,1.5076413268485669,SRPK2;BARD1;PRNP;DDX3X;TNFRSF12A;TGFB3;BNIP3;RRP1B;HMGB1;TGFBR1;OBSCN;UBB;FRZB;RPS6KA2;ARHGEF3;CCL3;RAC1;SOX7
negative regulation of translation (GO:0017148),6/88,0.2771694338705115,1,0,0,1.3636363636363635,1.7497176615936614,DDX3X;EIF4A3;ENC1;TPR;TYMS;C8ORF88
protein localization to membrane (GO:0072657),10/160,0.27958919759892664,1,0,0,1.25,1.5930423807072653,BBS2;TMEM88;KCNIP4;PKP2;MAP7;MYO5A;RAPGEF2;PIGW;GAS6;RAB11A
"DNA-templated transcription, termination (GO:0006353)",7/106,0.27972134756360467,1,0,0,1.320754716981132,1.6825904736403015,CPSF4;EIF4A3;CPSF2;SNRPG;POLR2F;GTF2H1;SMN1
positive regulation of cellular catabolic process (GO:0031331),7/106,0.27972134756360467,1,0,0,1.320754716981132,1.6825904736403015,PRKAA1;IRS1;BNIP3;FURIN;MID2;DCN;INS
positive regulation of cellular component organization (GO:0051130),7/106,0.27972134756360467,1,0,0,1.320754716981132,1.6825904736403015,GRID2;TGFB3;BNIP3;CBLL1;TGFBR1;RAPGEF3;MPP7
negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051436),5/71,0.2815854896327663,1,0,0,1.408450704225352,1.7849565976318464,ANAPC16;UBB;CDC16;FBXO43;PSMA7
defense response to Gram-negative bacterium (GO:0050829),5/71,0.2815854896327663,1,0,0,1.408450704225352,1.7849565976318464,DEFB126;RNASE7;SPACA3;F2;LYPD8
positive regulation of growth (GO:0045927),5/71,0.2815854896327663,1,0,0,1.408450704225352,1.7849565976318464,DDX3X;INO80;TGFBR1;EGFR;INS
nuclear import (GO:0051170),5/71,0.2815854896327663,1,0,0,1.408450704225352,1.7849565976318464,NPAP1;IPO11;TPR;SNRPG;SMN1
epithelial to mesenchymal transition (GO:0001837),3/37,0.2816374857336128,1,0,0,1.6216216216216217,2.054812778279635,HEYL;HNRNPAB;TGFBR1
protein monoubiquitination (GO:0006513),3/37,0.2816374857336128,1,0,0,1.6216216216216217,2.054812778279635,UBE3D;WAC;DTL
protein peptidyl-prolyl isomerization (GO:0000413),3/37,0.2816374857336128,1,0,0,1.6216216216216217,2.054812778279635,FKBP11;FKBP6;PPIAL4F
regulation of regulated secretory pathway (GO:1903305),3/37,0.2816374857336128,1,0,0,1.6216216216216217,2.054812778279635,SYT12;SYTL1;SYTL5
regulation of DNA repair (GO:0006282),3/37,0.2816374857336128,1,0,0,1.6216216216216217,2.054812778279635,BABAM1;BRCA1;EGFR
regulation of dendrite development (GO:0050773),3/37,0.2816374857336128,1,0,0,1.6216216216216217,2.054812778279635,NEDD4;RTN4IP1;LRP8
positive regulation of transcription from RNA polymerase I promoter (GO:0045943),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,RASL11A;TAF1
dendritic cell differentiation (GO:0097028),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,F2RL1;GAS6
establishment of protein localization to vacuole (GO:0072666),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,TMEM50B;VPS25
regulation of interleukin-17 production (GO:0032660),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,PRNP;SLAMF6
histone lysine demethylation (GO:0070076),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,KDM4A;KDM1A
ventricular cardiac muscle tissue development (GO:0003229),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,PKP2;MYH6
negative regulation of ion transmembrane transporter activity (GO:0032413),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,CAB39;NEDD4
mitochondrial fission (GO:0000266),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,DNM3;MTFR1
positive regulation of histone acetylation (GO:0035066),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,RPS6KA4;BRCA1
positive regulation of BMP signaling pathway (GO:0030513),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,SMAD2;FBXL15
regulation of interleukin-2 production (GO:0032663),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,PRNP;KAT5
positive regulation of lipid metabolic process (GO:0045834),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,F2;INS
embryonic skeletal system development (GO:0048706),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,KIAA1217;OSR2
action potential (GO:0001508),4/54,0.2840279876642483,1,0,0,1.4814814814814814,1.8647148112043361,SCARB2;KCNE1;CACNA1B;SCN3A
regulation of neuron apoptotic process (GO:0043523),6/89,0.2858516905884061,1,0,0,1.348314606741573,1.6884703375813395,SRPK2;PRNP;GRID2;TGFB3;CCL3;NDNF
negative regulation of multicellular organismal process (GO:0051241),8/125,0.2879156477186434,1,0,0,1.28,1.5937122964641617,RPS6KA4;BBS2;MYOCD;GPNMB;GAS6;EGFR;PBLD;INS
lysosomal transport (GO:0007041),5/72,0.2913681345785638,1,0,0,1.3888888888888888,1.712732977852415,SCARB2;CCDC91;SNAPIN;NEDD4;M6PR
regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051439),5/72,0.2913681345785638,1,0,0,1.3888888888888888,1.712732977852415,ANAPC16;UBB;CDC16;FBXO43;PSMA7
positive regulation of neuron death (GO:1901216),3/38,0.29547545275268733,1,0,0,1.5789473684210524,1.9250044986274375,SRPK2;PRNP;CCL3
mitochondrion disassembly (GO:0061726),3/38,0.29547545275268733,1,0,0,1.5789473684210524,1.9250044986274375,BNIP3;AMBRA1;ATG12
DNA damage checkpoint (GO:0000077),3/38,0.29547545275268733,1,0,0,1.5789473684210524,1.9250044986274375,ERCC4;WAC;CDC5L
"DNA-templated transcription, elongation (GO:0006354)",7/108,0.29558593657898286,1,0,0,1.296296296296296,1.5799203089302307,CCNT1;POLR2F;ELOB;GTF2H1;MLLT3;GTF2E1;TAF1
transcription-coupled nucleotide-excision repair (GO:0006283),5/73,0.30120905235381457,1,0,0,1.36986301369863,1.6437681222088858,UBB;ERCC4;RPA3;POLR2F;GTF2H1
nucleic acid phosphodiester bond hydrolysis (GO:0090305),5/73,0.30120905235381457,1,0,0,1.36986301369863,1.6437681222088858,UBB;ERCC4;RPA3;GTF2H1;EDC3
cellular response to caffeine (GO:0071313),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,RYR1
histone H3-K4 demethylation (GO:0034720),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,KDM1A
cardiac muscle cell-cardiac muscle cell adhesion (GO:0086042),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PKP2
cellular divalent inorganic anion homeostasis (GO:0072501),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,XPR1
positive regulation of dendritic spine morphogenesis (GO:0061003),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,LRP8
smooth muscle cell migration (GO:0014909),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ITGB3
progesterone receptor signaling pathway (GO:0050847),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NEDD4
negative regulation of leukocyte migration (GO:0002686),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CD300A
cellular trivalent inorganic anion homeostasis (GO:0072502),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,XPR1
negative regulation of glial cell apoptotic process (GO:0034351),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,GAS6
positive regulation of dendritic cell chemotaxis (GO:2000510),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,GAS6
regulation of mitochondrial fusion (GO:0010635),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,BNIP3
oxygen transport (GO:0015671),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CYGB
radial glial cell differentiation (GO:0060019),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,HES1
regulation of ER to Golgi vesicle-mediated transport (GO:0060628),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,GAS1
bone cell development (GO:0098751),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ZNF385A
regulation of lymphocyte migration (GO:2000401),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SPN
glycoside catabolic process (GO:0016139),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,FUCA1
protein localization to ciliary membrane (GO:1903441),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,BBS2
vesicle transport along actin filament (GO:0030050),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,MYO5A
ribosomal protein import into nucleus (GO:0006610),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,TNPO1
positive regulation of histone H4 acetylation (GO:0090240),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,BRCA1
posttranslational protein targeting to endoplasmic reticulum membrane (GO:0006620),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SEC62
regulation of natural killer cell chemotaxis (GO:2000501),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CCL3
left/right pattern formation (GO:0060972),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PITX2
negative regulation of striated muscle tissue development (GO:0045843),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SOX15
negative regulation of telomere capping (GO:1904354),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ERCC4
translational readthrough (GO:0006451),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SELENOT
cellular response to sterol depletion (GO:0071501),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ERLIN2
regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation (GO:0003256),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,MYOCD
negative regulation of synapse organization (GO:1905809),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,LILRB2
regulation of toll-like receptor 9 signaling pathway (GO:0034163),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,HMGB1
negative regulation of dendrite morphogenesis (GO:0050774),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,RAPGEF2
gas homeostasis (GO:0033483),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ALAS2
positive regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle (GO:0031659),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,EGFR
negative regulation of platelet-derived growth factor receptor-beta signaling pathway (GO:2000587),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PTPN2
negative regulation of calcium ion import (GO:0090281),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,MRLN
regulation of interleukin-18 production (GO:0032661),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NLRP9
regulation of response to biotic stimulus (GO:0002831),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SCARB2
positive regulation of protein deubiquitination (GO:1903003),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NOP53
phosphorylated carbohydrate dephosphorylation (GO:0046838),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,INPP5A
regulation of smooth muscle cell differentiation (GO:0051150),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,MYOCD
determination of digestive tract left/right asymmetry (GO:0071907),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CCDC40
pituitary gland development (GO:0021983),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SALL1
negative regulation of nitrogen compound metabolic process (GO:0051172),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,LILRB2
regulation of low-density lipoprotein particle receptor biosynthetic process (GO:0045714),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ITGB3
membrane fusion involved in viral entry into host cell (GO:0039663),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,GAS6
regulation of interleukin-23 production (GO:0032667),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,RAC1
inositol phosphate dephosphorylation (GO:0046855),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,INPP5A
protein localization to cytoplasmic stress granule (GO:1903608),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,DDX3X
cellular lipid biosynthetic process (GO:0097384),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,DHRS7B
negative regulation of nitric oxide metabolic process (GO:1904406),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ATP2B4
granulocyte migration (GO:0097530),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CCL3
negative regulation of cardiocyte differentiation (GO:1905208),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,EGFR
positive regulation of hemopoiesis (GO:1903708),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,THPO
tRNA transcription (GO:0009304),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,GTF3C2
regulation of meiotic nuclear division (GO:0040020),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,FBXO43
negative regulation of alpha-beta T cell activation (GO:0046636),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CD300A
positive regulation of fatty acid beta-oxidation (GO:0032000),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,IRS1
pericardium morphogenesis (GO:0003344),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,TBX20
ion homeostasis (GO:0050801),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,KLHL3
negative regulation of B cell apoptotic process (GO:0002903),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,AURKB
female genitalia development (GO:0030540),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,STRA6
regulation of toll-like receptor 3 signaling pathway (GO:0034139),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,F2RL1
negative regulation of axon regeneration (GO:0048681),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,KLK8
V(D)J recombination (GO:0033151),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,HMGB1
pharyngeal arch artery morphogenesis (GO:0061626),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,HES1
regulation of growth hormone secretion (GO:0060123),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SELENOT
negative regulation of dendritic cell apoptotic process (GO:2000669),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,GAS6
fusion of virus membrane with host plasma membrane (GO:0019064),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,GAS6
vascular smooth muscle contraction (GO:0014829),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,EDN3
positive regulation of interleukin-5 production (GO:0032754),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PRKCZ
negative regulation of glycogen metabolic process (GO:0070874),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,INS
epithelial cell differentiation involved in kidney development (GO:0035850),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SALL1
positive regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090267),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,TPR
tetrahydrofolate interconversion (GO:0035999),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,TYMS
proline metabolic process (GO:0006560),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PYCR1
negative regulation of nitric oxide biosynthetic process (GO:0045019),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ATP2B4
alditol metabolic process (GO:0019400),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,COQ2
regulation of activation of Janus kinase activity (GO:0010533),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CD300A
positive regulation of membrane depolarization (GO:1904181),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,DCN
response to caffeine (GO:0031000),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,RYR1
tooth mineralization (GO:0034505),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,FAM20C
regulation of RNA polymerase II regulatory region sequence-specific DNA binding (GO:1903025),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,TAF1
positive regulation of type I interferon-mediated signaling pathway (GO:0060340),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ZBP1
cleavage furrow formation (GO:0036089),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,AURKB
outer mitochondrial membrane organization (GO:0007008),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,TOMM20L
kidney epithelium development (GO:0072073),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SALL1
sensory organ morphogenesis (GO:0090596),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,STRA6
"regulation of Wnt signaling pathway, planar cell polarity pathway (GO:2000095)",1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,MLLT3
