Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
Glucagon signaling pathway,4/103,0.7633839575456066,1,0,0,0.7766990291262135,0.20970419679401037,LDHB;PRKAA1;ACACB;CAMK2G
Legionellosis,2/55,0.7685284162153218,1,0,0,0.7272727272727272,0.1914747203489268,CLK1;BNIP3
C-type lectin receptor signaling pathway,4/104,0.7699363530876122,1,0,0,0.7692307692307693,0.20111340452197826,CYLD;KSR1;MAPK1;CLEC4E
Human T-cell leukemia virus 1 infection,9/219,0.7718008106095379,1,0,0,0.821917808219178,0.21290036679018165,ELK4;SMAD2;KAT5;TGFB3;CDC16;IL2RB;MAPK1;HLA-F;TGFBR1
Glutathione metabolism,2/56,0.7771517166186133,1,0,0,0.7142857142857142,0.180085491565519,GSTO2;LAP3
Phagosome,6/152,0.7773915271524404,1,0,0,0.7894736842105262,0.19879828387763243,ITGB3;TAP2;M6PR;TAP1;RAC1;HLA-F
Oxytocin signaling pathway,6/153,0.7826524992964198,1,0,0,0.7843137254901961,0.19220901041264157,RYR1;PRKAA1;GNAI3;MAPK1;CAMK2G;EGFR
Chemical carcinogenesis,3/82,0.7842396846897038,1,0,0,0.7317073170731706,0.17783457445402553,GSTO2;UGT2A3;ADH5
Glyoxylate and dicarboxylate metabolism,1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,GRHPR
Nicotinate and nicotinamide metabolism,1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,NMNAT1
Viral carcinogenesis,8/201,0.7925273344506804,1,0,0,0.7960199004975124,0.18509714022296506,GTF2A1L;DDX3X;MAPK1;GTF2H1;RAC1;HLA-F;GTF2E1;CCR3
Endometrial cancer,2/58,0.7935572729047958,1,0,0,0.689655172413793,0.15946866485970154,MAPK1;EGFR
Drug metabolism,4/108,0.7947283904475327,1,0,0,0.7407407407407407,0.1701887925469081,GSTO2;UGT2A3;FMO4;ADH5
Circadian rhythm,1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,PRKAA1
Galactose metabolism,1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,PGM2
Mucin type O-glycan biosynthesis,1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,C1GALT1
RNA polymerase,1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,POLR2F
beta-Alanine metabolism,1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,GAD2
ErbB signaling pathway,3/85,0.8042799356196909,1,0,0,0.7058823529411764,0.15374674713305503,MAPK1;CAMK2G;EGFR
Base excision repair,1/33,0.8162287694193023,1,0,0,0.6060606060606061,0.12306703553305594,HMGB1
Cellular senescence,6/160,0.8168643739779579,1,0,0,0.7499999999999999,0.15171165211906248,SMAD2;TGFB3;MAPK1;TRPM7;HLA-F;TGFBR1
Leukocyte transendothelial migration,4/112,0.8173248241169633,1,0,0,0.7142857142857142,0.14408477257015773,PECAM1;GNAI3;RAC1;RAPGEF3
Toxoplasmosis,4/113,0.8226434279131911,1,0,0,0.7079646017699115,0.13821765033879096,TGFB3;LAMA3;GNAI3;MAPK1
Pentose and glucuronate interconversions,1/34,0.8254324369271197,1,0,0,0.588235294117647,0.11285168470716885,UGT2A3
Kaposi sarcoma-associated herpesvirus infection,7/186,0.8273600898825334,1,0,0,0.7526881720430108,0.1426458959005734,IFNA7;UBB;GNB1;MAPK1;RAC1;HLA-F;CCR3
Thyroid hormone signaling pathway,4/116,0.8378353080759515,1,0,0,0.689655172413793,0.1220232603840384,MED30;ITGB3;MAPK1;MYH6
RNA transport,6/165,0.8385956609296656,1,0,0,0.7272727272727272,0.12801935886721602,EIF4E1B;PABPC4;EIF4A3;TPR;SMN1;RPP25L
DNA replication,1/36,0.8424812699182175,1,0,0,0.5555555555555555,0.09522436030767889,RPA3
Starch and sucrose metabolism,1/36,0.8424812699182175,1,0,0,0.5555555555555555,0.09522436030767889,PGM2
cGMP-PKG signaling pathway,6/166,0.8426824754400535,1,0,0,0.7228915662650601,0.1237337726371208,IRS1;CNGA1;GNAI3;ATP2B4;MAPK1;INS
Inflammatory bowel disease (IBD),2/65,0.8428493095437481,1,0,0,0.6153846153846154,0.10521051812214251,SMAD2;TGFB3
Human papillomavirus infection,13/330,0.846703018338269,1,0,0,0.7878787878787877,0.13110718519296471,IFNA7;FZD4;ITGB3;LAMA3;HLA-F;PRKCZ;EGFR;HEYL;COL1A2;COL4A4;MAPK1;HES1;LLGL1
Non-small cell lung cancer,2/66,0.8489478345965421,1,0,0,0.6060606060606061,0.09924699267132996,MAPK1;EGFR
African trypanosomiasis,1/37,0.8503713249208762,1,0,0,0.5405405405405406,0.08761198488762709,F2RL1
Retinol metabolism,2/67,0.8548301611907013,1,0,0,0.5970149253731343,0.0936432666623936,UGT2A3;ADH5
Allograft rejection,1/38,0.8578665401729517,1,0,0,0.5263157894736842,0.08068775746154062,HLA-F
Epithelial cell signaling in Helicobacter pylori infection,2/68,0.860502636162266,1,0,0,0.588235294117647,0.08837564694787858,RAC1;EGFR
Alzheimer disease,6/171,0.8618729388874423,1,0,0,0.7017543859649122,0.10431398025689025,BACE1;NDUFB11;NDUFS3;MAPK1;NDUFV3;SDHA
Renin secretion,2/69,0.8659715129706728,1,0,0,0.5797101449275363,0.08342218313842696,EDN3;GNAI3
Prostate cancer,3/97,0.8694002721574682,1,0,0,0.6185567010309279,0.08656802931150201,MAPK1;EGFR;INS
Prolactin signaling pathway,2/70,0.8712429450339811,1,0,0,0.5714285714285714,0.0787625225498065,MAPK1;INS
Ferroptosis,1/40,0.8717504251826977,1,0,0,0.5,0.06862605284591321,PRNP
Nicotine addiction,1/40,0.8717504251826977,1,0,0,0.5,0.06862605284591321,CACNA1B
Cell cycle,4/124,0.8730902649815165,1,0,0,0.6451612903225806,0.08755892398339275,SMAD2;TGFB3;CDC16;SFN
Aldosterone synthesis and secretion,3/98,0.8738518002871013,1,0,0,0.6122448979591836,0.08255784648566498,NR4A2;ATP2B4;CAMK2G
Epstein-Barr virus infection,7/201,0.8805619416668193,1,0,0,0.6965174129353233,0.08859353598323239,IFNA7;NEDD4;TAP2;TAP1;HES1;RAC1;HLA-F
Melanoma,2/72,0.8812175551168138,1,0,0,0.5555555555555555,0.07025041245674381,MAPK1;EGFR
p53 signaling pathway,2/72,0.8812175551168138,1,0,0,0.5555555555555555,0.07025041245674381,TP53AIP1;SFN
Tryptophan metabolism,1/42,0.8842793063304941,1,0,0,0.47619047619047616,0.05856300421956226,IL4I1
T cell receptor signaling pathway,3/101,0.8864097011888528,1,0,0,0.594059405940594,0.07162931796059352,MAPK1;MAP3K8;CARD11
Leishmaniasis,2/74,0.8904734986911036,1,0,0,0.5405405405405406,0.06270374958254536,TGFB3;MAPK1
Alcoholism,6/180,0.8915261259625002,1,0,0,0.6666666666666666,0.07654702432386451,GNB1;CRH;GNAI3;MAPK1;DRD1;SLC6A3
Purine metabolism,4/129,0.8915945370687862,1,0,0,0.6201550387596899,0.07115894858860422,PRPS2;PDE6G;PGM2;PDE6C
Gastric acid secretion,2/75,0.8948461559431564,1,0,0,0.5333333333333333,0.0592551830845253,GNAI3;CAMK2G
Vasopressin-regulated water reabsorption,1/44,0.8955853061573006,1,0,0,0.45454545454545453,0.05012627322480098,RAB11A
Thermogenesis,8/231,0.8962982682392014,1,0,0,0.6926406926406926,0.07583171099049017,PRKAA1;KDM1A;NDUFB11;RPS6KA2;BMP8A;NDUFS3;NDUFV3;SDHA
Pertussis,2/76,0.8990559259149057,1,0,0,0.5263157894736842,0.056005282852014004,GNAI3;MAPK1
Proteasome,1/45,0.9008174591944802,1,0,0,0.4444444444444444,0.046423395514619575,PSMA7
Oxidative phosphorylation,4/133,0.9046524128561665,1,0,0,0.6015037593984962,0.060273373383263405,NDUFB11;NDUFS3;NDUFV3;SDHA
Transcriptional misregulation in cancer,6/186,0.9081344372566347,1,0,0,0.6451612903225806,0.06216958237920191,ELK4;FUT8;CCNT1;TSPAN7;IL2RB;MLLT3
Ether lipid metabolism,1/47,0.9105090567783704,1,0,0,0.42553191489361697,0.03989422673431822,PLD2
Hedgehog signaling pathway,1/47,0.9105090567783704,1,0,0,0.42553191489361697,0.03989422673431822,GAS1
Sphingolipid metabolism,1/47,0.9105090567783704,1,0,0,0.42553191489361697,0.03989422673431822,ACER3
Notch signaling pathway,1/48,0.914994048233663,1,0,0,0.41666666666666663,0.03701571599601437,HES1
"Valine, leucine and isoleucine degradation",1/48,0.914994048233663,1,0,0,0.41666666666666663,0.03701571599601437,IL4I1
TNF signaling pathway,3/110,0.9176399007049346,1,0,0,0.5454545454545454,0.04688194382454664,RPS6KA4;MAPK1;MAP3K8
Ovarian steroidogenesis,1/49,0.919254474341766,1,0,0,0.4081632653061224,0.034364200583535946,INS
Insulin secretion,2/86,0.9333063042418757,1,0,0,0.46511627906976744,0.032103177510297835,CAMK2G;INS
Influenza A,5/171,0.9335483701649325,1,0,0,0.5847953216374269,0.04021198913385291,CPSF4;IFNA7;MAPK1;FURIN;BCL2L2-PABPN1
Salivary secretion,2/90,0.9436483877912323,1,0,0,0.4444444444444444,0.025778512347182387,ATP2B4;PRH2
Rheumatoid arthritis,2/91,0.9459848142593618,1,0,0,0.43956043956043955,0.024408247313871943,TGFB3;CCL3
Pyrimidine metabolism,1/57,0.9464904210788941,1,0,0,0.3508771929824561,0.01929629078749377,TYMS
NOD-like receptor signaling pathway,5/178,0.946680501203607,1,0,0,0.5617977528089887,0.030782934075452524,PANX1;IFNA7;MAPK1;TRPM7;ATG12
Th1 and Th2 cell differentiation,2/92,0.9482287784921883,1,0,0,0.43478260869565216,0.02311281666022285,IL2RB;MAPK1
Small cell lung cancer,2/93,0.9503836736321627,1,0,0,0.43010752688172044,0.021887960833825593,COL4A4;LAMA3
Ribosome,4/153,0.9511575630869465,1,0,0,0.5228758169934641,0.026183293427957225,RPS15;RPL36AL;RPL15;RPL29
Lysine degradation,1/59,0.95172205472190885,1,0,0,0.3389830508474576,0.01677364276098951,KMT2D
Steroid hormone biosynthesis,1/60,0.95414298697788,1,0,0,0.3333333333333333,0.015647245745596144,UGT2A3
Basal cell carcinoma,1/63,0.9607020222041087,1,0,0,0.31746031746031744,0.012727297981234762,FZD4
Inflammatory mediator regulation of TRP channels,2/100,0.9632369873558141,1,0,0,0.39999999999999997,0.014982321868347009,F2RL1;CAMK2G
Vascular smooth muscle contraction,3/132,0.9638421946522369,1,0,0,0.45454545454545453,0.0167398619387193,PPP1R14A;EDN3;MAPK1
Ribosome biogenesis in eukaryotes,2/101,0.9647890418591292,1,0,0,0.396039603960396,0.014196360797659355,RPP25L;GNL3
Acute myeloid leukemia,1/66,0.9663236546235302,1,0,0,0.30303030303030304,0.010380743845736572,MAPK1
Huntington disease,5/193,0.967247244864982,1,0,0,0.5181347150259067,0.01725447348516611,NDUFB11;NDUFS3;POLR2F;NDUFV3;SDHA
Staphylococcus aureus infection,1/68,0.9696175495526317,1,0,0,0.2941176470588235,0.009074577660222398,FPR3
Estrogen signaling pathway,3/137,0.9702000312158441,1,0,0,0.43795620437956206,0.013249493867024583,GNAI3;MAPK1;EGFR
Signaling pathways regulating pluripotency of stem cells,3/139,0.9724341820362676,1,0,0,0.4316546762589928,0.012065993490628802,SMAD2;FZD4;MAPK1
Bile secretion,1/72,0.9752710378445755,1,0,0,0.27777777777777773,0.006955516411879717,ABCB11
Apoptosis,3/143,0.976434855145595,1,0,0,0.4195804195804196,0.01000583642991821,TP53AIP1;DFFA;MAPK1
PPAR signaling pathway,1/74,0.9776904281936729,1,0,0,0.2702702702702703,0.00609789044447976,DBI
Thyroid hormone synthesis,1/74,0.9776904281936729,1,0,0,0.2702702702702703,0.00609789044447976,ASGR2
Cell adhesion molecules (CAMs),3/145,0.9782218699760653,1,0,0,0.41379310344827586,0.009111216728335437,SPN;PECAM1;HLA-F
Cardiac muscle contraction,1/78,0.9818427613794292,1,0,0,0.2564102564102564,0.004698488267500739,MYH6
MicroRNAs in cancer,8/299,0.9841281952173011,1,0,0,0.5351170568561873,0.008561397042497167,MIR126;MIR137;MIR331;IRS1;ITGB3;MAPK1;BRCA1;EGFR
Hepatitis C,3/155,0.9853816332969996,1,0,0,0.3870967741935484,0.0057004907906696945,IFNA7;MAPK1;EGFR
Taste transduction,1/83,0.9859645609779344,1,0,0,0.24096385542168675,0.0034059921056594548,SCN3A
Systemic lupus erythematosus,2/133,0.9914288561400509,1,0,0,0.3007518796992481,0.0025888984552419132,C8G;C7
IL-17 signaling pathway,1/93,0.9916148544307698,1,0,0,0.21505376344086022,0.0018108599286685806,MAPK1
NF-kappa B signaling pathway,1/95,0.9924358915832194,1,0,0,0.21052631578947367,0.0015984971305800805,CARD11
Measles,2/138,0.9931595044241683,1,0,0,0.2898550724637681,0.0019895649305631904,IFNA7;IL2RB
