Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
positive regulation of clathrin-dependent endocytosis (GO:2000370),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,WASL
imitative learning (GO:0098596),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,NRXN2
positive regulation of kidney development (GO:0090184),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,NOG
morphogenesis of an endothelium (GO:0003159),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CCM2
glomerulus vasculature development (GO:0072012),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PECAM1
regulation of natural killer cell proliferation (GO:0032817),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,IL12B
maintenance of protein location in extracellular region (GO:0071694),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,LTBP1
venous blood vessel morphogenesis (GO:0048845),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,NOTCH1
positive regulation of trophoblast cell migration (GO:1901165),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,APELA
collecting duct development (GO:0072044),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PKD1
astrocyte differentiation (GO:0048708),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,MT3
tRNA catabolic process (GO:0016078),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,EXOSC9
negative regulation of glial cell proliferation (GO:0060253),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,NOTCH1
L-amino acid import (GO:0043092),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SLC1A1
neutrophil extravasation (GO:0072672),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PECAM1
endoplasmic reticulum membrane organization (GO:0090158),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,STX18
positive regulation of cell differentiation (GO:0045597),12/194,0.26519672492956997,1,0,0,1.2371134020618557,1.6420000455868393,SPAG9;WWTR1;MAPK9;IFITM1;SFRP2;NOTCH1;RARRES2;RPS6KA1;PLA2G2A;GCNT2;BMP7;AAMDC
negative regulation of sequence-specific DNA binding transcription factor activity (GO:0043433),9/140,0.2670012236522016,1,0,0,1.2857142857142856,1.6977883340897255,NLRP14;TCF7L2;NLRX1;TLR9;TNFAIP3;RBCK1;BMP7;TAF3;CDK5RAP3
apoptotic process (GO:0006915),14/231,0.2672701409403699,1,0,0,1.2121212121212122,1.5993883251494772,PLAG1;BAD;GML;MX1;TNFAIP1;BBC3;BCLAF1;ERBB3;PDCD4;TNFSF9;CD14;IKBKG;IER3;TLR2
regulation of potassium ion transport (GO:0043266),3/36,0.2678594070249647,1,0,0,1.6666666666666665,2.1954883946257717,DLG1;KCNIP2;ANK2
actin polymerization or depolymerization (GO:0008154),3/36,0.2678594070249647,1,0,0,1.6666666666666665,2.1954883946257717,COBL;GHRL;WASL
regulation of response to DNA damage stimulus (GO:2001020),3/36,0.2678594070249647,1,0,0,1.6666666666666665,2.1954883946257717,BCLAF1;ANKLE1;IER3
cardiac muscle contraction (GO:0060048),3/36,0.2678594070249647,1,0,0,1.6666666666666665,2.1954883946257717,TNNT1;TCAP;TNNI3
negative regulation of blood coagulation (GO:0030195),3/36,0.2678594070249647,1,0,0,1.6666666666666665,2.1954883946257717,CPB2;SERPINB2;SERPINE2
regulation of cysteine-type endopeptidase activity (GO:2000116),3/36,0.2678594070249647,1,0,0,1.6666666666666665,2.1954883946257717,MT3;BIRC2;BBC3
nervous system development (GO:0007399),26/455,0.26816392595554384,1,0,0,1.1428571428571428,1.504179224512278,BARHL2;PCDHGB6;ZC4H2;CPNE6;PCSK9;NRXN2;MSI1;CELSR1;KALRN;PKD1;DMBX1;ERBB3;ST8SIA4;NDN;BPNT1;ARNT2;PROP1;RBFOX3;PCDH8;NOG;CRIM1;POU3F2;PCDHGA9;DLG1;CSPG5;ZNF358
protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:0042787),5/70,0.2718688550208947,1,0,0,1.4285714285714284,1.860622113738027,CUL1;SPOPL;KLHL11;FBXO7;SPSB4
regulation of angiogenesis (GO:0045765),11/177,0.272241280054801,1,0,0,1.2429378531073447,1.6171448605107661,ATF2;APELA;SFRP2;GATA6;TNFAIP3;PTPRM;VEGFC;GHRL;FOXO4;RAPGEF3;GTF2I
positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068),4/53,0.272750159994601,1,0,0,1.5094339622641508,1.9610551964847422,PDGFRB;NTRK2;NCF1;ERBB3
embryonic organ development (GO:0048568),4/53,0.272750159994601,1,0,0,1.5094339622641508,1.9610551964847422,APELA;RARRES2;HEY2;COBL
tumor necrosis factor-mediated signaling pathway (GO:0033209),8/123,0.27337366492441967,1,0,0,1.3008130081300813,1.6870447917730367,PSMD11;PSMA4;PSMD14;TNFRSF13B;PSMA2;UBC;TNFSF9;BIRC2
cellular response to lipid (GO:0071396),11/178,0.27823085805843045,1,0,0,1.2359550561797752,1.581162352534778,CRHBP;BRINP2;MAPK8;PABPN1;INSIG1;ANKRD1;PDCD4;TNFAIP3;CD14;CCR5;GNAI1
defense response to Gram-negative bacterium (GO:0050829),5/71,0.2815854896327663,1,0,0,1.408450704225352,1.7849565976318464,DEFB118;RARRES2;TLR9;IL12B;SPACA7
positive regulation of growth (GO:0045927),5/71,0.2815854896327663,1,0,0,1.408450704225352,1.7849565976318464,SFRP2;EXOSC9;RPS6KA1;DERL2;EIF4G2
sodium-independent organic anion transport (GO:0043252),3/37,0.2816374857336128,1,0,0,1.6216216216216217,2.054812778279635,SLC22A24;SLC22A25;SLCO6A1
positive regulation of receptor activity (GO:2000273),3/37,0.2816374857336128,1,0,0,1.6216216216216217,2.054812778279635,JPH2;NCF1;EGF
establishment of protein localization to vacuole (GO:0072666),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,VTI1A;VPS28
regulation of interleukin-17 production (GO:0032660),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,IL12B;PRKCQ
cortical actin cytoskeleton organization (GO:0030866),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,DLG1;WASL
regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,ANK2;TNNI3
sterol transport (GO:0015918),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,NPC1L1;LCAT
cellular protein complex localization (GO:0034629),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,DLG1;EXOC8
zinc II ion transport (GO:0006829),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,SLC39A8;MT3
positive regulation of translational initiation (GO:0045948),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,YTHDF1;DAZ3
protein O-linked glycosylation via threonine (GO:0018243),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,GALNT7;GALNT15
regulation of macrophage activation (GO:0043030),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,CD74;BPI
positive regulation of BMP signaling pathway (GO:0030513),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,NOTCH1;GATA6
cellular response to alkaloid (GO:0071312),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,CRHBP;BAD
negative regulation of cyclin-dependent protein kinase activity (GO:1904030),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,HEXIM1;LATS1
cellular response to copper ion (GO:0071280),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,MT1M;MT3
lipid catabolic process (GO:0016042),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,MT3;CES3
ERK1 and ERK2 cascade (GO:0070371),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,EGF;MT3
"synaptic transmission, glutamatergic (GO:0035249)",2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,UNC13B;GRID1
RNA modification (GO:0009451),4/54,0.2840279876642483,1,0,0,1.4814814814814814,1.8647148112043361,TYW5;TRMT1;FTSJ1;TARBP1
regulation of neuron apoptotic process (GO:0043523),6/89,0.2858516905884061,1,0,0,1.348314606741573,1.6884703375813395,NTRK2;ERBB3;AGAP2;PCSK9;MT3;RETREG1
positive regulation of intracellular signal transduction (GO:1902533),27/479,0.2868975018255393,1,0,0,1.127348643006263,1.4076416331815311,EPHB6;CXCL9;NCF1;LITAF;BCLAF1;ERBB3;UBC;GCNT2;IKBKG;CD14;CDK5RAP3;HEXIM1;PDGFRB;NTRK2;CD74;TCF7L2;EGF;BAD;PLK2;FRS2;PTP4A3;PDCD4;TLR9;ITGB1BP1;RBCK1;CCDC22;BIRC2
regulation of neuron death (GO:1901214),5/72,0.2913681345785638,1,0,0,1.3888888888888888,1.712732977852415,ITGAM;PCSK9;GPR75;IKBKG;DKK1
regulation of JNK cascade (GO:0046328),6/90,0.29459151170537495,1,0,0,1.3333333333333333,1.6295541177562636,DUSP10;NCF1;GADD45B;MINK1;TLR9;MAPK8IP3
regulation of cellular catabolic process (GO:0031329),4/55,0.2953729340320737,1,0,0,1.4545454545454544,1.773842236930121,PIP4K2A;RAB39B;PIP4K2B;SOGA1
fat cell differentiation (GO:0045444),4/55,0.2953729340320737,1,0,0,1.4545454545454544,1.773842236930121,TCF7L2;STEAP4;ERAP1;SDF4
positive regulation of neuron death (GO:1901216),3/38,0.29547545275268733,1,0,0,1.5789473684210524,1.9250044986274375,ITGAM;PCSK9;DKK1
muscle filament sliding (GO:0030049),3/38,0.29547545275268733,1,0,0,1.5789473684210524,1.9250044986274375,TNNT1;TCAP;TNNI3
actin-myosin filament sliding (GO:0033275),3/38,0.29547545275268733,1,0,0,1.5789473684210524,1.9250044986274375,TNNT1;TCAP;TNNI3
monocarboxylic acid metabolic process (GO:0032787),7/108,0.29558593657898286,1,0,0,1.296296296296296,1.5799203089302307,VNN2;BSG;CELSR1;ALKBH7;ACAA1;CYP4F11;ACACB
positive regulation of protein modification process (GO:0031401),10/163,0.2988597106982444,1,0,0,1.2269938650306749,1.4819398904135106,CD74;NTRK2;CCND2;RARRES2;CNEP1R1;P2RY1;ASPSCR1;DVL3;MT3;RAPGEF3
nucleic acid phosphodiester bond hydrolysis (GO:0090305),5/73,0.30120905235381457,1,0,0,1.36986301369863,1.6437681222088858,ANKLE1;PDE12;UBC;RAD9B;FAN1
chloride transport (GO:0006821),5/73,0.30120905235381457,1,0,0,1.36986301369863,1.6437681222088858,GABRB2;SLC1A1;CLCNKA;GABRE;GABRG1
positive regulation of multicellular organism growth (GO:0040018),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,GHRL
skeletal muscle myosin thick filament assembly (GO:0030241),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,TCAP
membrane raft polarization (GO:0001766),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,MAL2
positive regulation of dendritic spine morphogenesis (GO:0061003),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CAMK2B
smooth muscle cell migration (GO:0014909),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PDGFRB
"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000467)",1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,EXOSC9
negative regulation of leukocyte migration (GO:0002686),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,WASL
cellular response to interferon-alpha (GO:0035457),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PDE12
negative regulation of MyD88-independent toll-like receptor signaling pathway (GO:0034128),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CD14
postsynaptic density assembly (GO:0097107),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NRXN2
exonucleolytic trimming involved in rRNA processing (GO:0000459),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,EXOSC9
regulation of endocytic recycling (GO:2001135),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,EHD1
fat-soluble vitamin catabolic process (GO:0042363),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CYP4F11
regulation of extracellular matrix organization (GO:1903053),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NOTCH1
regulation of DNA endoreduplication (GO:0032875),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,E2F8
regulation of mitochondrial membrane permeability involved in apoptotic process (GO:1902108),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ATF2
dorsal aorta development (GO:0035907),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,HEY2
cellular response to laminar fluid shear stress (GO:0071499),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NFE2L2
regulation of lymphocyte migration (GO:2000401),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,WASL
vesicle transport along actin filament (GO:0030050),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,WASL
regulation of low-density lipoprotein particle clearance (GO:0010988),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PCSK9
cytoplasmic sequestering of NF-kappaB (GO:0007253),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CCDC22
leukocyte aggregation (GO:0070486),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,BMP7
release of sequestered calcium ion into cytosol by endoplasmic reticulum (GO:1903514),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CCR5
left/right pattern formation (GO:0060972),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CITED2
sequestering of extracellular ligand from receptor (GO:0035581),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,LTBP1
retrograde axonal transport (GO:0008090),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NEFL
positive regulation of autophagy of mitochondrion (GO:1903599),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,FBXO7
membrane raft distribution (GO:0031580),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,MAL2
positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903589),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,APELA
regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation (GO:0003256),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NOTCH1
negative regulation of synapse organization (GO:1905809),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,TLR2
L-alanine transport (GO:0015808),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SLC36A1
regulation of toll-like receptor 9 signaling pathway (GO:0034163),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,TLR9
tRNA 3'-end processing (GO:0042780),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,TRNT1
central nervous system neuron axonogenesis (GO:0021955),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ARHGAP35
activation of MAPKKK activity (GO:0000185),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,GADD45B
chitin metabolic process (GO:0006030),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CHI3L2
strand invasion (GO:0042148),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,DMC1
positive regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle (GO:0031659),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PKD1
negative regulation of platelet-derived growth factor receptor-beta signaling pathway (GO:2000587),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PDGFRB
formation of translation preinitiation complex (GO:0001731),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,EIF4H
positive regulation of protein deubiquitination (GO:1903003),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NOP53
regulation of memory T cell differentiation (GO:0043380),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,IL12B
regulation of smooth muscle cell differentiation (GO:0051150),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,FOXO4
positive regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903071),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NFE2L2
chromatin-mediated maintenance of transcription (GO:0048096),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,KMT2B
response to type I interferon (GO:0034340),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,MX1
positive regulation of killing of cells of other organism (GO:0051712),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PGLYRP1
establishment of protein localization to peroxisome (GO:0072663),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PEX1
morphogenesis of a polarized epithelium (GO:0001738),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CELSR1
positive regulation of lymphocyte apoptotic process (GO:0070230),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PDCD1
positive regulation of macrophage migration (GO:1905523),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,RARRES2
regulation of atrial cardiac muscle cell membrane repolarization (GO:0060372),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NPPA
positive regulation of NK T cell activation (GO:0051135),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,IL12B
membrane fusion involved in viral entry into host cell (GO:0039663),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CCR5
regulation of high voltage-gated calcium channel activity (GO:1901841),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NPPA
protein deglutamylation (GO:0035608),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,AGBL5
negative regulation of membrane protein ectodomain proteolysis (GO:0051045),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,TIMP1
zinc II ion transmembrane import (GO:0071578),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SLC39A8
negative regulation of macrophage activation (GO:0043031),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,BPI
regulation of meiotic nuclear division (GO:0040020),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,WEE2
positive regulation of striated muscle contraction (GO:0045989),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NPPA
regulation of toll-like receptor 3 signaling pathway (GO:0034139),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,TNFAIP3
regulation of establishment of protein localization (GO:0070201),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PTP4A3
cellular response to histamine (GO:0071420),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,GABRB2
pharyngeal arch artery morphogenesis (GO:0061626),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NOG
regulation of growth hormone secretion (GO:0060123),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,GHRL
fusion of virus membrane with host plasma membrane (GO:0019064),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CCR5
dorsal aorta morphogenesis (GO:0035912),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,HEY2
regulation of NADP metabolic process (GO:1902031),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CELSR1
cell differentiation in spinal cord (GO:0021515),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ZC4H2
copper ion import (GO:0015677),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,STEAP4
xenobiotic catabolic process (GO:0042178),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ACAA1
positive regulation of isomerase activity (GO:0010912),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ITGAM
SA node cell action potential (GO:0086015),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ANK2
regulation of activation of Janus kinase activity (GO:0010533),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,IL12B
positive regulation of macrophage chemotaxis (GO:0010759),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,RARRES2
regulation of microglial cell activation (GO:1903978),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ITGAM
cleavage furrow formation (GO:0036089),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SNX18
"regulation of Wnt signaling pathway, planar cell polarity pathway (GO:2000095)",1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,DKK1
amino acid import across plasma membrane (GO:0089718),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SLC1A1
chitin catabolic process (GO:0006032),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CHI3L2
myoblast fusion (GO:0007520),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,MYMK
store-operated calcium entry (GO:0002115),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ORAI2
T-helper 1 type immune response (GO:0042088),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,IL12B
metanephric nephron tubule development (GO:0072234),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PKD1
neuron fate specification (GO:0048665),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,POU3F2
folic acid transport (GO:0015884),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SLC25A32
"positive regulation of CD4-positive, alpha-beta T cell activation (GO:2000516)",1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PRKCQ
long-chain fatty acid import (GO:0044539),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ACSL3
microglial cell activation (GO:0001774),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ITGAM
cellular response to gonadotropin stimulus (GO:0071371),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NOTCH1
regulation of calcium ion import (GO:0090279),2/22,0.30185830293267685,1,0,0,1.8181818181818181,2.1778137587293127,PDGFRB;EGF
NAD biosynthetic process (GO:0009435),2/22,0.30185830293267685,1,0,0,1.8181818181818181,2.1778137587293127,NNMT;NADSYN1
cellular response to nerve growth factor stimulus (GO:1990090),2/22,0.30185830293267685,1,0,0,1.8181818181818181,2.1778137587293127,EHD1;NTRK2
positive regulation of protein targeting to membrane (GO:0090314),2/22,0.30185830293267685,1,0,0,1.8181818181818181,2.1778137587293127,ITGAM;ITGB1BP1
lymphocyte activation involved in immune response (GO:0002285),2/22,0.30185830293267685,1,0,0,1.8181818181818181,2.1778137587293127,CD1C;IFNA21
hematopoietic progenitor cell differentiation (GO:0002244),2/22,0.30185830293267685,1,0,0,1.8181818181818181,2.1778137587293127,TNFRSF13B;BATF
nuclear transport (GO:0051169),2/22,0.30185830293267685,1,0,0,1.8181818181818181,2.1778137587293127,NXT1;ANP32E
regulation of DNA biosynthetic process (GO:2000278),2/22,0.30185830293267685,1,0,0,1.8181818181818181,2.1778137587293127,PDGFRB;ANKRD1
cytosolic calcium ion transport (GO:0060401),2/22,0.30185830293267685,1,0,0,1.8181818181818181,2.1778137587293127,JPH2;JPH3
positive regulation of interleukin-10 production (GO:0032733),2/22,0.30185830293267685,1,0,0,1.8181818181818181,2.1778137587293127,TLR9;IL12B
negative regulation of sprouting angiogenesis (GO:1903671),2/22,0.30185830293267685,1,0,0,1.8181818181818181,2.1778137587293127,NOTCH1;ITGB1BP1
protein O-linked glycosylation via serine (GO:0018242),2/22,0.30185830293267685,1,0,0,1.8181818181818181,2.1778137587293127,GALNT7;GALNT15
regulation of ERBB signaling pathway (GO:1901184),2/22,0.30185830293267685,1,0,0,1.8181818181818181,2.1778137587293127,ERBB3;EGF
negative regulation of nervous system development (GO:0051961),2/22,0.30185830293267685,1,0,0,1.8181818181818181,2.1778137587293127,NOTCH1;TLR2
regulation of monocyte chemotaxis (GO:0090025),2/22,0.30185830293267685,1,0,0,1.8181818181818181,2.1778137587293127,CCR1;CREB3
circulatory system development (GO:0072359),7/109,0.3035915104348741,1,0,0,1.2844036697247707,1.5311019042060257,APELA;NOTCH1;ERBB3;CITED2;GATA6;TNNI3;PKD1
negative regulation of protein kinase activity (GO:0006469),7/109,0.3035915104348741,1,0,0,1.2844036697247707,1.5311019042060257,WWTR1;DUSP10;TRIB3;ITGB1BP1;DUSP26;NYX;CDK5RAP3
Wnt signaling pathway (GO:0016055),7/109,0.3035915104348741,1,0,0,1.2844036697247707,1.5311019042060257,TCF7L2;SFRP2;EGF;UBC;CUL1;DVL3;CD24
protein deubiquitination (GO:0016579),15/257,0.3058111081294603,1,0,0,1.1673151750972761,1.383020616336801,INO80C;OTUB2;PSMD11;USP27X;USP5;PSMD14;TNFAIP3;FOXO4;ATXN3L;PSMA4;PSMA2;UBC;IKBKG;NFRKB;BIRC2
positive regulation of protein transport (GO:0051222),4/56,0.30677317565166196,1,0,0,1.4285714285714284,1.6880666371405524,UNC13B;ANKRD1;ACSL3;VPS28
phosphatidylinositol-mediated signaling (GO:0048015),4/56,0.30677317565166196,1,0,0,1.4285714285714284,1.6880666371405524,PDGFRB;ERBB3;PTAFR;PI4KB
negative regulation of cellular catabolic process (GO:0031330),4/56,0.30677317565166196,1,0,0,1.4285714285714284,1.6880666371405524,TIMP1;MT3;CDK5RAP3;EIF4G2
positive regulation of macromolecule metabolic process (GO:0010604),16/276,0.3070815212987012,1,0,0,1.1594202898550725,1.3688603187887696,ATAD1;ATF2;NTRK2;CITED2;EGF;NOG;PCSK9;ANK2;BRAF;DKK1;MT3;MAPK9;MAPK8;TLR9;TLR2;NFE2L2
negative regulation of protein catabolic process (GO:0042177),3/39,0.3093526636827237,1,0,0,1.5384615384615385,1.8050359176351607,AGAP2;TIMP1;CDK5RAP3
ERBB2 signaling pathway (GO:0038128),3/39,0.3093526636827237,1,0,0,1.5384615384615385,1.8050359176351607,ERBB3;EGF;UBC
purine ribonucleoside monophosphate metabolic process (GO:0009167),3/39,0.3093526636827237,1,0,0,1.5384615384615385,1.8050359176351607,BAD;GMPR2;PDE6B
positive regulation of fat cell differentiation (GO:0045600),3/39,0.3093526636827237,1,0,0,1.5384615384615385,1.8050359176351607,SFRP2;RARRES2;AAMDC
inositol lipid-mediated signaling (GO:0048017),3/39,0.3093526636827237,1,0,0,1.5384615384615385,1.8050359176351607,PDGFRB;PTAFR;PI4KB
Golgi to plasma membrane transport (GO:0006893),3/39,0.3093526636827237,1,0,0,1.5384615384615385,1.8050359176351607,MACF1;SYS1;CCDC22
DNA biosynthetic process (GO:0071897),3/39,0.3093526636827237,1,0,0,1.5384615384615385,1.8050359176351607,TOP3A;POLL;PALB2
regulation of mRNA stability (GO:0043488),8/128,0.3100735275977645,1,0,0,1.25,1.4636822797847617,PSMD11;PSMA4;YTHDF2;PSMD14;PDE12;PSMA2;EXOSC9;UBC
