Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
Phospholipase D signaling pathway,5/148,0.8680063003348341,1,0,0,0.6756756756756757,0.09564615263368895,GRM4;AVPR1B;DGKB;PLA2G4E;AGPAT1
Prolactin signaling pathway,2/70,0.8712429450339811,1,0,0,0.5714285714285714,0.0787625225498065,MAPK11;LHB
"Glycine, serine and threonine metabolism",1/40,0.8717504251826977,1,0,0,0.5,0.06862605284591321,GCAT
Cytokine-cytokine receptor interaction,11/294,0.8744398369200312,1,0,0,0.7482993197278911,0.10040065470018435,CX3CR1;CCL3L1;IL7;CCL5;IL18;INHBB;IL6ST;BMP7;CCR10;IL27RA;TNFRSF10D
Oocyte meiosis,4/125,0.8769959948339774,1,0,0,0.64,0.08400182624919345,RPS6KA3;RPS6KA6;SPDYE16;SPDYE6
Graft-versus-host disease,1/41,0.878175666331951,1,0,0,0.4878048780487805,0.0633700633222169,HLA-C
Homologous recombination,1/41,0.878175666331951,1,0,0,0.4878048780487805,0.0633700633222169,SEM1
Proteoglycans in cancer,7/201,0.8805619416668193,1,0,0,0.6965174129353233,0.08859353598323239,MAPK11;CTTN;GPC1;CASP3;FZD8;DROSHA;SLC9A1
mTOR signaling pathway,5/152,0.8823360987788662,1,0,0,0.6578947368421052,0.08235673104394964,RPS6KA3;RPS6KA6;FZD8;SGK1;EIF4E
HIF-1 signaling pathway,3/100,0.8823533306415342,1,0,0,0.6,0.07509762093621879,CREBBP;ANGPT1;EIF4E
Melanogenesis,3/101,0.8864097011888528,1,0,0,0.594059405940594,0.07162931796059352,CREBBP;FZD8;GNAI1
Longevity regulating pathway,3/102,0.8903406760313634,1,0,0,0.588235294117647,0.06832418084741279,EHMT2;EIF4E;FOXO1
Bacterial invasion of epithelial cells,2/74,0.8904734986911036,1,0,0,0.5405405405405406,0.06270374958254536,CTTN;CTNNA3
Thyroid hormone synthesis,2/74,0.8904734986911036,1,0,0,0.5405405405405406,0.06270374958254536,TG;SERPINA7
Purine metabolism,4/129,0.8915945370687862,1,0,0,0.6201550387596899,0.07115894858860422,CANT1;RRM2;HDDC3;NME1
Carbohydrate digestion and absorption,1/44,0.8955853061573006,1,0,0,0.45454545454545453,0.05012627322480098,LCT
Natural killer cell mediated cytotoxicity,4/131,0.8983079302400212,1,0,0,0.6106870229007633,0.06549151922621713,KIR2DS1;CASP3;HLA-C;KIR2DL4
Proteasome,1/45,0.9008174591944802,1,0,0,0.4444444444444444,0.046423395514619575,SEM1
"Parathyroid hormone synthesis, secretion and action",3/106,0.9048723287754362,1,0,0,0.5660377358490566,0.05658193494921566,AKAP13;CASR;GNAI1
Type II diabetes mellitus,1/46,0.9057876758651223,1,0,0,0.43478260869565216,0.04302189293649987,ABCC8
Cardiac muscle contraction,2/78,0.9070080241695482,1,0,0,0.5128205128205128,0.0500533240880421,MYH6;SLC9A1
Synaptic vesicle cycle,2/78,0.9070080241695482,1,0,0,0.5128205128205128,0.0500533240880421,ATP6V0A2;TCIRG1
Kaposi sarcoma-associated herpesvirus infection,6/186,0.9081344372566347,1,0,0,0.6451612903225806,0.06216958237920191,MAPK11;CREBBP;TBK1;CASP3;HLA-C;IL6ST
Human immunodeficiency virus 1 infection,7/212,0.9102489016760925,1,0,0,0.660377358490566,0.06210003677512062,MAPK11;TBK1;CASP3;TRAF5;HLA-C;CGAS;GNAI1
Hedgehog signaling pathway,1/47,0.9105090567783704,1,0,0,0.42553191489361697,0.03989422673431822,CSNK1A1L
Hepatitis B,5/163,0.9150605393003802,1,0,0,0.6134969325153374,0.05445708756164863,MAPK11;CREBBP;EGR2;TBK1;CASP3
Ubiquitin mediated proteolysis,4/137,0.9162983017532836,1,0,0,0.583941605839416,0.05104426883901789,HERC2;UBE2Q2;UBE2NL;UBE2M
Measles,4/138,0.9190038309457114,1,0,0,0.5797101449275363,0.0489652104536948,TBK1;CASP3;RAB9B;SLAMF1
Protein processing in endoplasmic reticulum,5/165,0.9200650455836688,1,0,0,0.6060606060606061,0.05049146043449751,VCP;SEC24A;SAR1B;FBXO6;RAD23B
Cholinergic synapse,3/112,0.9234195962447295,1,0,0,0.5357142857142857,0.04268118605193645,SLC5A7;CHAT;GNAI1
Peroxisome,2/83,0.9243958207118659,1,0,0,0.4819277108433735,0.03788670924051055,ACSL1;CRAT
Human T-cell leukemia virus 1 infection,7/219,0.925646181774397,1,0,0,0.639269406392694,0.04939200669208585,CREBBP;EGR2;MSX2;TBPL2;HLA-C;TLN1;MAP3K14
Mineral absorption,1/51,0.9271460027962314,1,0,0,0.39215686274509803,0.029664402156312095,MT1HL1
MAPK signaling pathway,10/295,0.9282751917651898,1,0,0,0.6779661016949152,0.05045901512247933,RPS6KA3;MAPK11;RPS6KA6;ANGPT1;PLA2G4E;CASP3;RASA1;MAP3K14;CACNA1H;RASGRP3
Apoptosis,4/143,0.931389987367667,1,0,0,0.5594405594405594,0.039763467737085244,CASP3;HTRA2;MAP3K14;SPTAN1
Glycosaminoglycan biosynthesis,1/53,0.9342669389173686,1,0,0,0.3773584905660377,0.02565776594269266,XYLT1
Focal adhesion,6/199,0.9367347778999319,1,0,0,0.6030150753768844,0.03941010533489616,MYL7;ITGB8;LAMB1;ITGB6;TLN1;THBS3
Fanconi anemia pathway,1/54,0.9375622230779963,1,0,0,0.37037037037037035,0.02387857483587084,SLX1A
Sphingolipid signaling pathway,3/119,0.9408414997698965,1,0,0,0.5042016806722689,0.030746516803698005,MAPK11;SGPL1;GNAI1
Salivary secretion,2/90,0.9436483877912323,1,0,0,0.4444444444444444,0.025778512347182387,ADRB3;SLC9A1
Morphine addiction,2/91,0.9459848142593618,1,0,0,0.43956043956043955,0.024408247313871943,GABBR2;GNAI1
mRNA surveillance pathway,2/91,0.9459848142593618,1,0,0,0.43956043956043955,0.024408247313871943,NXF3;SMG6
Rap1 signaling pathway,6/206,0.9485996027828901,1,0,0,0.5825242718446602,0.030738922881033786,MAPK11;ANGPT1;TLN1;GNAI1;GRIN1;RASGRP3
Endometrial cancer,1/58,0.9491734416512021,1,0,0,0.3448275862068965,0.017987494665677846,CTNNA3
Cushing syndrome,4/155,0.954421312324339,1,0,0,0.5161290322580645,0.024077459534487835,WDR5B;FZD8;CACNA1H;GNAI1
Hepatitis C,4/155,0.954421312324339,1,0,0,0.5161290322580645,0.024077459534487835,TBK1;CASP3;CLDN19;CLDN18
Prostate cancer,2/97,0.9581767039032599,1,0,0,0.41237113402061853,0.017617759662583495,CREBBP;FOXO1
Wnt signaling pathway,4/158,0.9589416360981469,1,0,0,0.5063291139240506,0.021227881051499004,CREBBP;TBL1XR1;FZD8;CSNK1A1L
Aldosterone synthesis and secretion,2/98,0.9599334606764933,1,0,0,0.4081632653061224,0.01669033008887676,CYP11B2;CACNA1H
Pancreatic secretion,2/98,0.9599334606764933,1,0,0,0.4081632653061224,0.01669033008887676,PLA2G12A;SLC9A1
Basal cell carcinoma,1/63,0.9607020222041087,1,0,0,0.31746031746031744,0.012727297981234762,FZD8
Cellular senescence,4/160,0.9617208990739988,1,0,0,0.5,0.019515498056869092,MAPK11;HLA-C;FOXO1;KIR2DL4
Chemokine signaling pathway,5/190,0.9638364264942945,1,0,0,0.5263157894736842,0.01938614780477967,CX3CR1;CCL3L1;CCL5;CCR10;GNAI1
JAK-STAT signaling pathway,4/162,0.9643248581685346,1,0,0,0.49382716049382713,0.01793928461161327,CREBBP;IL7;IL6ST;IL27RA
Necroptosis,4/162,0.9643248581685346,1,0,0,0.49382716049382713,0.01793928461161327,PLA2G4E;TRAF5;NLRP3;PYGL
Cortisol synthesis and secretion,1/65,0.9645452489317999,1,0,0,0.3076923076923077,0.011107241028940524,CACNA1H
T cell receptor signaling pathway,2/101,0.9647890418591292,1,0,0,0.396039603960396,0.014196360797659355,MAPK11;MAP3K14
Oxidative phosphorylation,3/133,0.9652081031256262,1,0,0,0.45112781954887216,0.015975135331615462,ATP5PD;ATP6V0A2;TCIRG1
Aminoacyl-tRNA biosynthesis,1/66,0.9663236546235302,1,0,0,0.30303030303030304,0.010380743845736572,AARS2
cGMP-PKG signaling pathway,4/166,0.9690459398300972,1,0,0,0.4819277108433735,0.01515337768182299,KCNU1;ADRB3;GNAI1;CNGB1
PI3K-Akt signaling pathway,11/354,0.9691876884305263,1,0,0,0.6214689265536724,0.019450108604704537,ANGPT1;IL7;MTCP1;THEM4;ITGB8;LAMB1;ITGB6;SGK1;EIF4E;PCK2;THBS3
Renal cell carcinoma,1/69,0.9711417402987961,1,0,0,0.2898550724637681,0.00848778197469868,CREBBP
Tight junction,4/170,0.9731786220354677,1,0,0,0.47058823529411764,0.012794181169583136,CTTN;CLDN19;CLDN18;AMOTL1
B cell receptor signaling pathway,1/71,0.9739647545480367,1,0,0,0.28169014084507044,0.00743103163098366,RASGRP3
Alzheimer disease,4/171,0.9741278417674597,1,0,0,0.4678362573099415,0.012263265296528252,ATP5PD;CASP3;SNCA;GRIN1
Herpes simplex virus 1 infection,16/492,0.9774318453772831,1,0,0,0.6504065040650406,0.014846642570799519,ZNF790;EIF2B2;ZNF705D;HLA-C;CGAS;TBK1;NXF3;ZNF429;ZNF627;CCL5;CASP3;TRAF5;ZNF845;ZNF267;ZNF641;ZNF420
Leishmaniasis,1/74,0.9776904281936729,1,0,0,0.2702702702702703,0.00609789044447976,MAPK11
Breast cancer,3/147,0.9798793347088299,1,0,0,0.4081632653061224,0.008296262345513448,HEY1;FZD8;CSNK1A1L
Retrograde endocannabinoid signaling,3/148,0.9806622539772427,1,0,0,0.40540540540540543,0.007916418722549444,GRIA1;MAPK11;GNAI1
Alcoholism,4/180,0.9813594217944765,1,0,0,0.4444444444444444,0.008362890420356268,HDAC3;GNAI1;CAMKK1;GRIN1
Gastric cancer,3/149,0.981416039698096,1,0,0,0.40268456375838924,0.007553883933884644,FZD8;CTNNA3;CSNK1A1L
AMPK signaling pathway,2/120,0.9846775335112893,1,0,0,0.3333333333333333,0.005147022851847904,FOXO1;PCK2
Cell cycle,2/124,0.987173993434516,1,0,0,0.3225806451612903,0.004164183852806964,CREBBP;PRKDC
ErbB signaling pathway,1/85,0.987338361755133,1,0,0,0.23529411764705882,0.0029982305654579823,ABL2
Colorectal cancer,1/86,0.9879740196694372,1,0,0,0.23255813953488372,0.0028136924328252115,CASP3
Hippo signaling pathway,3/160,0.988053565127078,1,0,0,0.37499999999999994,0.004506887620583272,FZD8;CTNNA3;BMP7
Osteoclast differentiation,2/127,0.9887816352200313,1,0,0,0.31496062992125984,0.0035533118886497796,MAPK11;MAP3K14
Gap junction,1/88,0.9891512672040396,1,0,0,0.22727272727272727,0.002479093046554197,GNAI1
Autophagy,2/128,0.9892724806799553,1,0,0,0.3125,0.003370460625435029,WIPI2;ATG4D
Relaxin signaling pathway,2/130,0.9901920980145356,1,0,0,0.3076923076923077,0.0030327127009217966,MAPK11;GNAI1
Pathways in cancer,16/530,0.9909741044865876,1,0,0,0.6037735849056604,0.005474340035127803,CREBBP;GSTO2;GSTO1;FZD8;LAMB1;FOXO1;GNAI1;RASGRP3;HEY1;IL7;CASP3;TPR;TRAF5;RARA;CTNNA3;IL6ST
Th1 and Th2 cell differentiation,1/92,0.99117152080333,1,0,0,0.21739130434782608,0.00192775676491022,MAPK11
Spliceosome,2/134,0.9918061738095247,1,0,0,0.29850746268656714,0.002455994057658477,LSM7;PRPF8
Apelin signaling pathway,2/137,0.9928432555950474,1,0,0,0.291970802919708,0.002097073502741547,GNAI1;SLC9A1
Hematopoietic cell lineage,1/97,0.993176581718741,1,0,0,0.20618556701030927,0.001411712214835502,IL7
Regulation of actin cytoskeleton,4/214,0.9948630743128654,1,0,0,0.3738317757009345,0.0019252953454580114,MYL7;ITGB8;ITGB6;SLC9A1
Non-alcoholic fatty liver disease (NAFLD),2/149,0.9958502577635029,1,0,0,0.2684563758389262,0.0011163426338827505,CASP3;MLX
Oxytocin signaling pathway,2/153,0.9965438105731989,1,0,0,0.26143790849673204,9.051440122682747e-4,PLA2G4E;GNAI1
Systemic lupus erythematosus,1/133,0.99893267616922,1,0,0,0.15037593984962405,1.6058553781593565e-4,C4A
