Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
MAPK signaling pathway,11/295,0.8770572182883419,1,0,0,0.7457627118644068,0.09783142378954804,CACNB1;PPP3CC;RRAS;GADD45A;RPS6KA2;TRADD;PDGFA;CACNA1A;RASGRP1;DUSP16;MAP3K4
Bladder cancer,1/41,0.878175666331951,1,0,0,0.4878048780487805,0.0633700633222169,DAPK2
Fat digestion and absorption,1/41,0.878175666331951,1,0,0,0.4878048780487805,0.0633700633222169,AGPAT2
Human cytomegalovirus infection,8/225,0.8799612669690521,1,0,0,0.711111111111111,0.09093503095926067,PPP3CC;GNG2;IFNA1;IRF3;TRADD;PIK3R1;IFNA8;HLA-E
Phagosome,5/152,0.8823360987788662,1,0,0,0.6578947368421052,0.08235673104394964,HLA-DMB;SEC61G;ATP6V1D;ATP6V1C1;HLA-E
Ribosome,5/153,0.8857037800624997,1,0,0,0.6535947712418301,0.07932857404860826,MRPS17;RPS15A;RPS6;RPS3A;MRPS6
Ribosome biogenesis in eukaryotes,3/101,0.8864097011888528,1,0,0,0.594059405940594,0.07162931796059352,EMG1;NXF2;CSNK2B
Chagas disease (American trypanosomiasis),3/103,0.8941493670111881,1,0,0,0.5825242718446602,0.06517423722567385,PPP2R2C;TLR9;PIK3R1
Glucagon signaling pathway,3/103,0.8941493670111881,1,0,0,0.5825242718446602,0.06517423722567385,GYS1;PPP3CC;ACACB
Gastric acid secretion,2/75,0.8948461559431564,1,0,0,0.5333333333333333,0.0592551830845253,KCNE2;KCNJ16
Pancreatic cancer,2/75,0.8948461559431564,1,0,0,0.5333333333333333,0.0592551830845253,GADD45A;PIK3R1
Fatty acid degradation,1/44,0.8955853061573006,1,0,0,0.45454545454545453,0.05012627322480098,GCDH
Vasopressin-regulated water reabsorption,1/44,0.8955853061573006,1,0,0,0.45454545454545453,0.05012627322480098,ARHGDIB
Chronic myeloid leukemia,2/76,0.8990559259149057,1,0,0,0.5263157894736842,0.056005282852014004,GADD45A;PIK3R1
Oxidative phosphorylation,4/133,0.9046524128561665,1,0,0,0.6015037593984962,0.060273373383263405,ATP5PO;COX6B2;ATP6V1D;ATP6V1C1
Cardiac muscle contraction,2/78,0.9070080241695482,1,0,0,0.5128205128205128,0.0500533240880421,CACNB1;COX6B2
Spliceosome,4/134,0.9076913178913244,1,0,0,0.5970149253731343,0.0578214426562523,SYF2;PCBP1;SF3B1;U2SURP
Th17 cell differentiation,3/107,0.9082222841413132,1,0,0,0.5607476635514018,0.053981004122237344,PPP3CC;HLA-DMB;RORC
Cysteine and methionine metabolism,1/47,0.9105090567783704,1,0,0,0.42553191489361697,0.03989422673431822,CDO1
Hedgehog signaling pathway,1/47,0.9105090567783704,1,0,0,0.42553191489361697,0.03989422673431822,PTCH2
Sphingolipid metabolism,1/47,0.9105090567783704,1,0,0,0.42553191489361697,0.03989422673431822,ENPP7
RNA degradation,2/79,0.9107606472852537,1,0,0,0.5063291139240506,0.047329191130890166,EXOSC6;CNOT9
Endocrine and other factor-regulated calcium reabsorption,1/48,0.914994048233663,1,0,0,0.41666666666666663,0.03701571599601437,KLK2
"Valine, leucine and isoleucine degradation",1/48,0.914994048233663,1,0,0,0.41666666666666663,0.03701571599601437,MCCC1
Apelin signaling pathway,4/137,0.9162983017532836,1,0,0,0.583941605839416,0.05104426883901789,NOTCH3;GNG2;RRAS;RPS6
Chemokine signaling pathway,6/190,0.9179445909739374,1,0,0,0.631578947368421,0.054074683325986896,CCL14;GNG2;CXCR5;CCR8;PIK3R1;DOCK2
Cocaine addiction,1/49,0.919254474341766,1,0,0,0.4081632653061224,0.034364200583535946,DRD1
Ovarian steroidogenesis,1/49,0.919254474341766,1,0,0,0.4081632653061224,0.034364200583535946,CYP1B1
Leukocyte transendothelial migration,3/112,0.9234195962447295,1,0,0,0.5357142857142857,0.04268118605193645,AFDN;PIK3R1;CLDN16
Amyotrophic lateral sclerosis (ALS),1/51,0.9271460027962314,1,0,0,0.39215686274509803,0.029664402156312095,PPP3CC
Colorectal cancer,2/86,0.9333063042418757,1,0,0,0.46511627906976744,0.032103177510297835,GADD45A;PIK3R1
Glycosaminoglycan biosynthesis,1/53,0.9342669389173686,1,0,0,0.3773584905660377,0.02565776594269266,CHST14
Adrenergic signaling in cardiomyocytes,4/145,0.9358455515330878,1,0,0,0.5517241379310345,0.03658197250531409,CACNB1;PPP2R2C;SCN7A;SCN4B
Regulation of lipolysis in adipocytes,1/55,0.9406924613791231,1,0,0,0.3636363636363636,0.022232368682920493,PIK3R1
Glutathione metabolism,1/56,0.9436659121708673,1,0,0,0.3571428571428571,0.020708243598219184,GSR
Gastric cancer,4/149,0.943977589224199,1,0,0,0.5369127516778524,0.030954552132640402,FZD4;GADD45A;FZD10;PIK3R1
Thermogenesis,7/231,0.9467260050492938,1,0,0,0.6060606060606061,0.033179125496540694,CNR1;RPS6KA2;RPS6;ATP5PO;FRS2;NDUFAF1;COX6B2
Ras signaling pathway,7/232,0.9482160577150395,1,0,0,0.603448275862069,0.032087091033292194,AFDN;GNG2;RRAS;PDGFA;PIK3R1;RGL1;RASGRP1
Rap1 signaling pathway,6/206,0.9485996027828901,1,0,0,0.5825242718446602,0.030738922881033786,AFDN;RRAS;CNR1;PDGFA;PIK3R1;TLN1
Lysosome,3/123,0.9490704428624263,1,0,0,0.4878048780487805,0.02549866078547662,NAGA;DNASE2;CTSC
Neuroactive ligand-receptor interaction,11/338,0.9539909157300003,1,0,0,0.650887573964497,0.030657540155185542,GABRR3;GABRA2;GH2;GABRA1;GABRP;CNR2;CHRNA4;CNR1;CSH1;DRD1;OPRM1
Long-term depression,1/60,0.95414298697788,1,0,0,0.3333333333333333,0.015647245745596144,CACNA1A
cAMP signaling pathway,6/212,0.9571350180193815,1,0,0,0.5660377358490566,0.024798573294869786,AFDN;RRAS;PDE4A;PIK3R1;DRD1;CNGB1
Hematopoietic cell lineage,2/97,0.9581767039032599,1,0,0,0.41237113402061853,0.017617759662583495,HLA-DMB;CSF2RA
Purine metabolism,3/129,0.9594354431483884,1,0,0,0.46511627906976744,0.01926058026089093,PDE4A;PDE6A;PDE8A
Hippo signaling pathway,4/160,0.9617208990739988,1,0,0,0.5,0.019515498056869092,WWTR1;PPP2R2C;FZD4;FZD10
AGE-RAGE signaling pathway in diabetic complications,2/100,0.9632369873558141,1,0,0,0.39999999999999997,0.014982321868347009,FN1;PIK3R1
HIF-1 signaling pathway,2/100,0.9632369873558141,1,0,0,0.39999999999999997,0.014982321868347009,RPS6;PIK3R1
Cortisol synthesis and secretion,1/65,0.9645452489317999,1,0,0,0.3076923076923077,0.011107241028940524,PDE8A
Melanogenesis,2/101,0.9647890418591292,1,0,0,0.396039603960396,0.014196360797659355,FZD4;FZD10
Longevity regulating pathway,2/102,0.9662779974899206,1,0,0,0.39215686274509803,0.013452432976578837,PIK3R1;ATG13
Acute myeloid leukemia,1/66,0.9663236546235302,1,0,0,0.30303030303030304,0.010380743845736572,PIK3R1
Huntington disease,5/193,0.967247244864982,1,0,0,0.5181347150259067,0.01725447348516611,TBPL2;ATP5PO;POLR2F;COX6B2;DNAI1
Glycolysis / Gluconeogenesis,1/68,0.9696175495526317,1,0,0,0.2941176470588235,0.009074577660222398,MINPP1
Staphylococcus aureus infection,1/68,0.9696175495526317,1,0,0,0.2941176470588235,0.009074577660222398,HLA-DMB
Estrogen signaling pathway,3/137,0.9702000312158441,1,0,0,0.43795620437956206,0.013249493867024583,GPER1;PIK3R1;OPRM1
Renal cell carcinoma,1/69,0.9711417402987961,1,0,0,0.2898550724637681,0.00848778197469868,PIK3R1
Renin secretion,1/69,0.9711417402987961,1,0,0,0.2898550724637681,0.00848778197469868,PPP3CC
Hepatocellular carcinoma,4/168,0.9711814927651857,1,0,0,0.47619047619047616,0.013924721384522986,FZD4;GADD45A;FZD10;PIK3R1
Fluid shear stress and atherosclerosis,3/139,0.9724341820362676,1,0,0,0.4316546762589928,0.012065993490628802,CAV3;PDGFA;PIK3R1
Drug metabolism,2/108,0.9740164985643297,1,0,0,0.37037037037037035,0.009750754261227252,UGT2B15;CYP2C19
Alzheimer disease,4/171,0.9741278417674597,1,0,0,0.4678362573099415,0.012263265296528252,PPP3CC;ATP5PO;PSEN1;COX6B2
Arrhythmogenic right ventricular cardiomyopathy (ARVC),1/72,0.9752710378445755,1,0,0,0.27777777777777773,0.006955516411879717,CACNB1
Parkinson disease,3/142,0.9754898668704344,1,0,0,0.4225352112676056,0.010485425323662952,ATP5PO;DRD1;COX6B2
TNF signaling pathway,2/110,0.9761915809876566,1,0,0,0.3636363636363636,0.008762334485908308,TRADD;PIK3R1
Leishmaniasis,1/74,0.9776904281936729,1,0,0,0.2702702702702703,0.00609789044447976,HLA-DMB
Thyroid hormone synthesis,1/74,0.9776904281936729,1,0,0,0.2702702702702703,0.00609789044447976,GSR
Olfactory transduction,14/444,0.9783970384536315,1,0,0,0.6306306306306305,0.013772797368683302,OR2L8;OR5H1;OR1E1;OR2G2;OR2M5;OR6N1;OR4S2;OR2AG2;OR56B1;OR51B6;OR56B4;OR10A3;OR13C4;CNGB1
Toxoplasmosis,2/113,0.9791273621981581,1,0,0,0.35398230088495575,0.007466743623819164,HLA-DMB;PDPK1
Pertussis,1/76,0.9798733026216075,1,0,0,0.2631578947368421,0.005350525977491548,IRF3
Non-alcoholic fatty liver disease (NAFLD),3/149,0.981416039698096,1,0,0,0.40268456375838924,0.007553883933884644,SREBF1;PIK3R1;COX6B2
Cushing syndrome,3/155,0.9853816332969996,1,0,0,0.3870967741935484,0.0057004907906696945,FZD4;FZD10;PDE8A
Calcium signaling pathway,4/188,0.9861417530755054,1,0,0,0.42553191489361697,0.0059383697515552085,PPP3CC;PLCZ1;CACNA1A;DRD1
ErbB signaling pathway,1/85,0.987338361755133,1,0,0,0.23529411764705882,0.0029982305654579823,PIK3R1
Hypertrophic cardiomyopathy (HCM),1/85,0.987338361755133,1,0,0,0.23529411764705882,0.0029982305654579823,CACNB1
Insulin secretion,1/86,0.9879740196694372,1,0,0,0.23255813953488372,0.0028136924328252115,FFAR1
Necroptosis,3/162,0.9889850819585118,1,0,0,0.37037037037037035,0.00410223386603462,IFNA1;TRADD;IFNA8
Relaxin signaling pathway,2/130,0.9901920980145356,1,0,0,0.3076923076923077,0.0030327127009217966,GNG2;PIK3R1
Salivary secretion,1/90,0.9902133488804308,1,0,0,0.2222222222222222,0.002185523367001884,BEST2
Dilated cardiomyopathy (DCM),1/91,0.9907047643496917,1,0,0,0.21978021978021978,0.002052462844095697,CACNB1
GnRH signaling pathway,1/93,0.9916148544307698,1,0,0,0.21505376344086022,0.0018108599286685806,MAP3K4
IL-17 signaling pathway,1/93,0.9916148544307698,1,0,0,0.21505376344086022,0.0018108599286685806,TRADD
Circadian entrainment,1/97,0.993176581718741,1,0,0,0.20618556701030927,0.001411712214835502,GNG2
Inflammatory mediator regulation of TRP channels,1/100,0.9941539382186212,1,0,0,0.19999999999999998,0.0011726433786248553,PIK3R1
Alcoholism,3/180,0.9947504048511278,1,0,0,0.3333333333333333,0.0017544742291226913,HDAC3;GNG2;DRD1
Pathways in cancer,15/530,0.9953947287346152,1,0,0,0.5660377358490566,0.0026127782246977978,NOTCH3;IFNA1;FZD4;GADD45A;DAPK2;PTCH2;FN1;PDGFA;FZD10;PIK3R1;IFNA8;CSF2RA;RASGRP1;DLL1;GNG2
"Parathyroid hormone synthesis, secretion and action",1/106,0.9957088736018097,1,0,0,0.18867924528301885,8.113886235340445e-4,PDE4A
Oxytocin signaling pathway,2/153,0.9965438105731989,1,0,0,0.26143790849673204,9.051440122682747e-4,CACNB1;PPP3CC
cGMP-PKG signaling pathway,2/166,0.9980994103934189,1,0,0,0.24096385542168675,4.584091611414364e-4,PPP3CC;CNGB1
Systemic lupus erythematosus,1/133,0.99893267616922,1,0,0,0.15037593984962405,1.6058553781593565e-4,HLA-DMB
