Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
Vasopressin-regulated water reabsorption,2/44,0.6532378269725155,1,0,0,0.9090909090909091,0.38710364483347576,CREB3;DYNLL1
Arginine biosynthesis,1/21,0.6596258189717179,1,0,0,0.9523809523809523,0.3962690911289506,ACY1
Herpes simplex virus 1 infection,23/492,0.6610313852892405,1,0,0,0.9349593495934958,0.38703012401662384,ZNF792;CD74;ZNF19;ZNF350;POU2F1;ZNF282;BAD;SRPK1;HLA-DMA;ZNF619;ZNF737;TLR9;HLA-DRA;IL12B;ZNF689;SRSF4;IKBKG;ZNF699;ZNF611;ZNF225;BIRC2;IFNA21;TLR2
Protein digestion and absorption,4/90,0.6647641861492688,1,0,0,0.8888888888888888,0.362953696452133,SLC36A1;CPB2;SLC1A1;COL9A2
TGF-beta signaling pathway,4/90,0.6647641861492688,1,0,0,0.8888888888888888,0.362953696452133,NOG;CUL1;LTBP1;BMP7
Glycosphingolipid biosynthesis,2/45,0.665369764985953,1,0,0,0.8888888888888888,0.3621443158089169,GCNT2;FUT1
Epithelial cell signaling in Helicobacter pylori infection,3/68,0.6676380497864279,1,0,0,0.8823529411764706,0.3564786122927678,MAPK9;MAPK8;IKBKG
Rheumatoid arthritis,4/91,0.6732482464251353,1,0,0,0.8791208791208791,0.34781639730574376,HLA-DMA;CCL3L3;HLA-DRA;TLR2
Other types of O-glycan biosynthesis,1/22,0.6766623505215513,1,0,0,0.9090909090909091,0.3550753401584873,RFNG
Proteoglycans in cancer,9/201,0.6798088518130012,1,0,0,0.8955223880597014,0.34562115277886923,CAMK2B;ARHGEF12;ERBB3;PDCD4;IL12B;FRS2;ANK2;BRAF;TLR2
Glutamatergic synapse,5/114,0.6799176333026349,1,0,0,0.8771929824561403,0.3384066803900328,SLC1A1;SLC1A7;GNG11;GNAI1;GNG13
Estrogen signaling pathway,6/137,0.6868931771447399,1,0,0,0.8759124087591241,0.3289721085839843,ATF2;CREB3;KRT19;CALML5;KRT38;GNAI1
Ubiquitin mediated proteolysis,6/137,0.6868931771447399,1,0,0,0.8759124087591241,0.3289721085839843,FZR1;UBE2R2;CUL1;ELOB;KLHL13;BIRC2
Ether lipid metabolism,2/47,0.6886033156551076,1,0,0,0.8510638297872339,0.3175233302317852,PLA2G2A;ENPP6
Nucleotide excision repair,2/47,0.6886033156551076,1,0,0,0.8510638297872339,0.3175233302317852,LIG1;CCNH
Sphingolipid metabolism,2/47,0.6886033156551076,1,0,0,0.8510638297872339,0.3175233302317852,GALC;SPTLC3
GnRH signaling pathway,4/93,0.6897669196744971,1,0,0,0.8602150537634409,0.3194851922842808,CAMK2B;MAPK9;MAPK8;CALML5
IL-17 signaling pathway,4/93,0.6897669196744971,1,0,0,0.8602150537634409,0.3194851922842808,MAPK9;MAPK8;TNFAIP3;IKBKG
Small cell lung cancer,4/93,0.6897669196744971,1,0,0,0.8602150537634409,0.3194851922842808,GADD45B;LAMA3;IKBKG;BIRC2
Histidine metabolism,1/23,0.6928469690097347,1,0,0,0.8695652173913043,0.31908358966713624,UROC1
Mannose type O-glycan biosynthesis,1/23,0.6928469690097347,1,0,0,0.8695652173913043,0.31908358966713624,RXYLT1
Mismatch repair,1/23,0.6928469690097347,1,0,0,0.8695652173913043,0.31908358966713624,LIG1
Protein export,1/23,0.6928469690097347,1,0,0,0.8695652173913043,0.31908358966713624,SRP9
PI3K-Akt signaling pathway,16/354,0.6969120694032426,1,0,0,0.903954802259887,0.32641449219063584,PDGFRB;ATF2;NTRK2;EGF;BAD;LAMA3;VEGFC;GNG11;GNG13;CREB3;CCND2;ERBB3;COL9A2;IKBKG;TLR2;IFNA21
"Valine, leucine and isoleucine degradation",2/48,0.6997136081858564,1,0,0,0.8333333333333333,0.29757013234898655,BCKDHB;ACAA1
Adherens junction,3/72,0.7050123870135998,1,0,0,0.8333333333333333,0.2912832550768055,TCF7L2;PTPRM;WASL
p53 signaling pathway,3/72,0.7050123870135998,1,0,0,0.8333333333333333,0.2912832550768055,CCND2;GADD45B;BBC3
Rap1 signaling pathway,9/206,0.7074277339148102,1,0,0,0.8737864077669902,0.3024347745654844,PDGFRB;ITGAM;CALML5;EGF;P2RY1;VEGFC;BRAF;RAPGEF3;GNAI1
Vitamin digestion and absorption,1/24,0.7082222339049663,1,0,0,0.8333333333333333,0.28749778737100123,SLC23A1
Sphingolipid signaling pathway,5/119,0.7157855087234404,1,0,0,0.8403361344537815,0.2809871644732814,OPRD1;MAPK9;MAPK8;SPTLC3;GNAI1
Parkinson disease,6/142,0.7194862015133059,1,0,0,0.8450704225352113,0.2782123358209349,NDUFS3;NDUFA4L2;VDAC2;UQCRFS1;SLC18A1;GNAI1
N-Glycan biosynthesis,2/50,0.7209459791839935,1,0,0,0.7999999999999999,0.2617528554824198,RPN1;MAN1B1
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1/25,0.7228285803914951,1,0,0,0.7999999999999999,0.2596665438632063,PIGP
Thermogenesis,10/231,0.72388661555566,1,0,0,0.8658008658008657,0.279758014899848,ATF2;CREB3;RPS6KA1;NPPA;NDUFA4L2;NDUFS3;UQCRFS1;PRKG2;FRS2;ACSL3
Calcium signaling pathway,8/188,0.7285867332092008,1,0,0,0.8510638297872339,0.269488172919229,PDGFRB;CAMK2B;CALML5;ERBB3;PTAFR;ORAI2;VDAC2;HTR2C
Gastric acid secretion,3/75,0.7308710279969972,1,0,0,0.7999999999999999,0.2508146136696121,CAMK2B;CALML5;GNAI1
Folate biosynthesis,1/26,0.7367044256304639,1,0,0,0.7692307692307693,0.2350527061077511,FPGS
Hepatocellular carcinoma,7/168,0.7408637352815205,1,0,0,0.8333333333333333,0.2499488030031976,TCF7L2;GADD45B;BAD;MGST3;DVL3;BRAF;NFE2L2
Lysosome,5/123,0.7423591890762312,1,0,0,0.8130081300813008,0.24221306555432562,GALC;AP1G2;SLC17A5;LITAF;SUMF1
AGE-RAGE signaling pathway in diabetic complications,4/100,0.7428559954663433,1,0,0,0.7999999999999999,0.23780245442692988,MAPK9;MAPK8;NOX4;VEGFC
Platelet activation,5/124,0.7487088303457675,1,0,0,0.8064516129032258,0.23339122223979591,ARHGEF12;P2RY1;PRKG2;ARHGAP35;GNAI1
Biosynthesis of unsaturated fatty acids,1/27,0.7498862689651448,1,0,0,0.7407407407407407,0.2132101669113366,ACAA1
Tight junction,7/170,0.7517812588214371,1,0,0,0.8235294117647058,0.23496107482455797,MAPK9;PATJ;DLG1;MAPK8;MYH15;WASL;CD1C
Non-alcoholic fatty liver disease (NAFLD),6/149,0.7610356577983485,1,0,0,0.8053691275167785,0.21992622742208362,MAPK9;MAPK8;PKLR;NDUFS3;NDUFA4L2;UQCRFS1
Pathogenic Escherichia coli infection,2/55,0.7685284162153218,1,0,0,0.7272727272727272,0.1914747203489268,WASL;CD14
Autophagy,5/128,0.7729447333197296,1,0,0,0.78125,0.20120916351791152,MAPK9;MAPK8;BAD;PRKCQ;WIPI2
Linoleic acid metabolism,1/29,0.7743049289744676,1,0,0,0.689655172413793,0.17640656406412805,PLA2G2A
Glutathione metabolism,2/56,0.7771517166186133,1,0,0,0.7142857142857142,0.180085491565519,GPX6;MGST3
Citrate cycle (TCA cycle),1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,FH
Pentose phosphate pathway,1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,DERA
Olfactory transduction,19/444,0.7894376191303879,1,0,0,0.8558558558558558,0.20235381843731465,CAMK2B;OR2G6;OR2C1;CALML5;OR6K3;OR4K5;OR14I1;OR2H1;OR5L1;OR2M2;OR52M1;GNG13;OR5M11;OR13C9;OR2W3;PRKG2;OR5D16;OR10A3;OR6C2
Hepatitis C,6/155,0.7928910635542,1,0,0,0.7741935483870968,0.1796666627233374,EGF;BAD;MX1;BRAF;IKBKG;IFNA21
Drug metabolism,4/108,0.7947283904475327,1,0,0,0.7407407407407407,0.1701887925469081,DUT;MGST3;UMPS;FMO5
Circadian rhythm,1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,CUL1
Galactose metabolism,1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,GCK
RNA polymerase,1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,POLR3K
Systemic lupus erythematosus,5/133,0.8006749703651704,1,0,0,0.7518796992481203,0.1671430030702634,HLA-DMA;C6;HLA-DRA;SNRPD3;SNRPB
Axon guidance,7/181,0.8059436404362745,1,0,0,0.7734806629834253,0.1668718505593194,EPHB6;CAMK2B;RGS3;ARHGEF12;SEMA3G;BMP7;GNAI1
Fructose and mannose metabolism,1/33,0.8162287694193023,1,0,0,0.6060606060606061,0.12306703553305594,MPI
Cellular senescence,6/160,0.8168643739779579,1,0,0,0.7499999999999999,0.15171165211906248,CCND2;CALML5;GADD45B;VDAC2;TRPM7;RAD9B
Arachidonic acid metabolism,2/63,0.8299778549215587,1,0,0,0.6349206349206349,0.1183214345173536,GPX6;PLA2G2A
DNA replication,1/36,0.8424812699182175,1,0,0,0.5555555555555555,0.09522436030767889,LIG1
Starch and sucrose metabolism,1/36,0.8424812699182175,1,0,0,0.5555555555555555,0.09522436030767889,GCK
Tyrosine metabolism,1/36,0.8424812699182175,1,0,0,0.5555555555555555,0.09522436030767889,TYRP1
Central carbon metabolism in cancer,2/65,0.8428493095437481,1,0,0,0.6153846153846154,0.10521051812214251,PDGFRB;GCK
Cortisol synthesis and secretion,2/65,0.8428493095437481,1,0,0,0.6153846153846154,0.10521051812214251,ATF2;CREB3
Aldosterone-regulated sodium reabsorption,1/37,0.8503713249208762,1,0,0,0.5405405405405406,0.08761198488762709,SCNN1A
Huntington disease,7/193,0.8541653276195655,1,0,0,0.7253886010362693,0.11434337648580056,CREB3;NDUFA4L2;NDUFS3;VDAC2;UQCRFS1;AP2A2;BBC3
Fc epsilon RI signaling pathway,2/68,0.860502636162266,1,0,0,0.588235294117647,0.08837564694787858,MAPK9;MAPK8
Glycolysis / Gluconeogenesis,2/68,0.860502636162266,1,0,0,0.588235294117647,0.08837564694787858,PKLR;GCK
Neuroactive ligand-receptor interaction,13/338,0.8684541992691425,1,0,0,0.7692307692307693,0.10849263856380123,OPRD1;GABRB2;NPB;GRID1;P2RY14;PTAFR;HTR2C;TAAR1;GABRG1;P2RY1;GHRL;TAC3;GABRE
Gastric cancer,5/149,0.871720550894918,1,0,0,0.6711409395973154,0.09213850710843985,TCF7L2;GADD45B;EGF;DVL3;BRAF
"Glycine, serine and threonine metabolism",1/40,0.8717504251826977,1,0,0,0.5,0.06862605284591321,SDSL
Pancreatic secretion,3/98,0.8738518002871013,1,0,0,0.6122448979591836,0.08255784648566498,CPB2;PLA2G2A;CEL
B cell receptor signaling pathway,2/71,0.8763229800185758,1,0,0,0.5633802816901409,0.07437777878706983,IFITM1;IKBKG
Viral carcinogenesis,7/201,0.8805619416668193,1,0,0,0.6965174129353233,0.08859353598323239,ATF2;CREB3;DLG1;CCND2;BAD;IKBKG;CCR5
Tryptophan metabolism,1/42,0.8842793063304941,1,0,0,0.47619047619047616,0.05856300421956226,TDO2
Osteoclast differentiation,4/127,0.884496020278119,1,0,0,0.6299212598425197,0.07731481246950389,MAPK9;MAPK8;NCF1;IKBKG
Ribosome biogenesis in eukaryotes,3/101,0.8864097011888528,1,0,0,0.594059405940594,0.07162931796059352,POP7;NXT1;MDN1
MicroRNAs in cancer,11/299,0.8870897582699648,1,0,0,0.7357859531772576,0.08815385924650772,PDGFRB;CCND2;NOTCH1;MMP16;ERBB3;MIR363;MIR101-1;MIR520B;PDCD4;MIR106B;MIR30E
Bacterial invasion of epithelial cells,2/74,0.8904734986911036,1,0,0,0.5405405405405406,0.06270374958254536,RHOG;WASL
Cardiac muscle contraction,2/78,0.9070080241695482,1,0,0,0.5128205128205128,0.0500533240880421,UQCRFS1;TNNI3
Cysteine and methionine metabolism,1/47,0.9105090567783704,1,0,0,0.42553191489361697,0.03989422673431822,SDSL
RNA degradation,2/79,0.9107606472852537,1,0,0,0.5063291139240506,0.047329191130890166,EXOSC9;PATL1
Endocrine and other factor-regulated calcium reabsorption,1/48,0.914994048233663,1,0,0,0.41666666666666663,0.03701571599601437,AP2A2
Apelin signaling pathway,4/137,0.9162983017532836,1,0,0,0.583941605839416,0.05104426883901789,CALML5;GNG11;GNAI1;GNG13
Arginine and proline metabolism,1/49,0.919254474341766,1,0,0,0.4081632653061224,0.034364200583535946,P4HA1
Ovarian steroidogenesis,1/49,0.919254474341766,1,0,0,0.4081632653061224,0.034364200583535946,HSD17B7
ECM-receptor interaction,2/82,0.9211839178855769,1,0,0,0.4878048780487805,0.04004661901274316,LAMA3;COL9A2
Alzheimer disease,5/171,0.9335483701649325,1,0,0,0.5847953216374269,0.04021198913385291,CALML5;BAD;NDUFS3;NDUFA4L2;UQCRFS1
Salivary secretion,2/90,0.9436483877912323,1,0,0,0.4444444444444444,0.025778512347182387,CALML5;PRKG2
Fc gamma R-mediated phagocytosis,2/91,0.9459848142593618,1,0,0,0.43956043956043955,0.024408247313871943,NCF1;WASL
Oxytocin signaling pathway,4/153,0.9511575630869465,1,0,0,0.5228758169934641,0.026183293427957225,CAMK2B;CALML5;NPPA;GNAI1
VEGF signaling pathway,1/59,0.95172205472190885,1,0,0,0.3389830508474576,0.01677364276098951,BAD
Steroid hormone biosynthesis,1/60,0.95414298697788,1,0,0,0.3333333333333333,0.015647245745596144,HSD17B7
Natural killer cell mediated cytotoxicity,3/131,0.9624259105310855,1,0,0,0.4580152671755725,0.017541156574629197,KIR2DS2;BRAF;IFNA21
Endocytosis,7/244,0.9634015428891836,1,0,0,0.5737704918032787,0.02139302319519856,EHD1;AGAP2;WASHC2C;WASL;CCR5;AP2A2;VPS28
Oxidative phosphorylation,3/133,0.9652081031256262,1,0,0,0.45112781954887216,0.015975135331615462,NDUFS3;NDUFA4L2;UQCRFS1
Longevity regulating pathway,2/102,0.9662779974899206,1,0,0,0.39215686274509803,0.013452432976578837,ATF2;CREB3
Aminoacyl-tRNA biosynthesis,1/66,0.9663236546235302,1,0,0,0.30303030303030304,0.010380743845736572,GATB
Arrhythmogenic right ventricular cardiomyopathy (ARVC),1/72,0.9752710378445755,1,0,0,0.27777777777777773,0.006955516411879717,TCF7L2
Bile secretion,1/72,0.9752710378445755,1,0,0,0.27777777777777773,0.006955516411879717,ABCG2
Metabolism of xenobiotics by cytochrome P450,1/74,0.9776904281936729,1,0,0,0.2702702702702703,0.00609789044447976,MGST3
Phospholipase D signaling pathway,3/148,0.9806622539772427,1,0,0,0.40540540540540543,0.007916418722549444,PDGFRB;EGF;RAPGEF3
Thyroid hormone signaling pathway,2/116,0.9817109760502318,1,0,0,0.3448275862068965,0.006364943341352885,NOTCH1;BAD
mTOR signaling pathway,3/152,0.9835125918696039,1,0,0,0.3947368421052631,0.006562436097584378,RPS6KA1;DVL3;BRAF
Ribosome,3/153,0.9841596838760519,1,0,0,0.39215686274509803,0.006261613621206199,RPS29;RPL39;RPL19
AMPK signaling pathway,2/120,0.9846775335112893,1,0,0,0.3333333333333333,0.005147022851847904,CREB3;ACACB
Chemical carcinogenesis,1/82,0.9852227825319085,1,0,0,0.24390243902439024,0.003631094688901337,MGST3
Hypertrophic cardiomyopathy (HCM),1/85,0.987338361755133,1,0,0,0.23529411764705882,0.0029982305654579823,TNNI3
Dilated cardiomyopathy (DCM),1/91,0.9907047643496917,1,0,0,0.21978021978021978,0.002052462844095697,TNNI3
Signaling pathways regulating pluripotency of stem cells,2/139,0.9934620548293828,1,0,0,0.28776978417266186,0.0018876003302306832,DVL3;LIFR
