Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
DNA damage induced protein phosphorylation (GO:0006975),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,CRY1
negative regulation of protein complex disassembly (GO:0043242),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,PHF23
excitatory synapse assembly (GO:1904861),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,GRID2
Schwann cell development (GO:0014044),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,NF1
T-helper cell lineage commitment (GO:0002295),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,STAT3
atrial cardiac muscle cell to AV node cell signaling (GO:0086026),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,KCNA5
regulation of transcription from RNA polymerase II promoter in response to oxidative stress (GO:0043619),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,SESN2
central nervous system myelination (GO:0022010),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,SOX10
"negative regulation of retrograde protein transport, ER to cytosol (GO:1904153)",1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,UBE2G2
deadenylation-dependent decapping of nuclear-transcribed mRNA (GO:0000290),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,LSM1
regulation of toll-like receptor 2 signaling pathway (GO:0034135),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,CYBA
positive regulation of protein localization to cell surface (GO:2000010),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,HSP90AB1
positive regulation of metanephros development (GO:0072216),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,BASP1
response to hydroxyurea (GO:0072710),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,SPIDR
negative regulation of centriole replication (GO:0046600),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,MDM1
negative regulation of biosynthetic process (GO:0009890),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,GSTP1
histone H4 deacetylation (GO:0070933),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,HDAC4
B cell mediated immunity (GO:0019724),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,HSPD1
positive regulation of immunoglobulin mediated immune response (GO:0002891),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,XCL1
regulation of protein ADP-ribosylation (GO:0010835),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,PNKP
fatty acid alpha-oxidation (GO:0001561),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,ALDH3A2
cardiac muscle hypertrophy (GO:0003300),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,HDAC4
polyol transport (GO:0015791),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,PGAP1
regulation of lipid transport (GO:0032368),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,NR1H2
leptin-mediated signaling pathway (GO:0033210),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,STAT3
peripheral nervous system axon ensheathment (GO:0032292),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,NF1
peroxisomal transport (GO:0043574),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,PEX19
nucleotide phosphorylation (GO:0046939),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,PNKP
positive regulation of chromatin silencing (GO:0031937),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,ZNF304
regulation of long term synaptic depression (GO:1900452),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,GRID2
mitochondrial tRNA modification (GO:0070900),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,MTO1
positive regulation of lipoprotein lipase activity (GO:0051006),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,NR1H2
snoRNA 3'-end processing (GO:0031126),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,FBLL1
U4 snRNA 3'-end processing (GO:0034475),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,EXOSC7
phosphatidylinositol-3-phosphate biosynthetic process (GO:0036092),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,PIK3C2G
aldehyde biosynthetic process (GO:0046184),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,KDM3A
postsynaptic neurotransmitter receptor diffusion trapping (GO:0098970),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,CACNG5
response to ammonium ion (GO:0060359),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,CHRNA3
response to leptin (GO:0044321),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,STAT3
regulation of T-helper 2 cell cytokine production (GO:2000551),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,XCL1
pantothenate metabolic process (GO:0015939),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,PDZD11
positive regulation of non-canonical Wnt signaling pathway (GO:2000052),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,MLLT3
response to vitamin D (GO:0033280),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,ALPL
polyol biosynthetic process (GO:0046173),1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,IPPK
monocyte chemotaxis (GO:0002548),3/41,0.3371468638537048,1,0,0,1.4634146341463412,1.5910780182096236,S100A12;XCL1;TNFRSF11A
gluconeogenesis (GO:0006094),3/41,0.3371468638537048,1,0,0,1.4634146341463412,1.5910780182096236,PER2;CRY1;ALDOB
positive regulation of microtubule polymerization (GO:0031116),2/24,0.33921547884608483,1,0,0,1.6666666666666665,1.8018662378583004,PAK1;DCTN1
positive regulation of neutrophil chemotaxis (GO:0090023),2/24,0.33921547884608483,1,0,0,1.6666666666666665,1.8018662378583004,XCL1;CXCL3
cellular lipid catabolic process (GO:0044242),2/24,0.33921547884608483,1,0,0,1.6666666666666665,1.8018662378583004,NUDT19;LPIN2
negative regulation of protein localization to membrane (GO:1905476),2/24,0.33921547884608483,1,0,0,1.6666666666666665,1.8018662378583004,MRAP;LZTFL1
proteasomal ubiquitin-independent protein catabolic process (GO:0010499),2/24,0.33921547884608483,1,0,0,1.6666666666666665,1.8018662378583004,PSMB6;PSMB3
ATP generation from ADP (GO:0006757),2/24,0.33921547884608483,1,0,0,1.6666666666666665,1.8018662378583004,PKM;ALDOB
drug catabolic process (GO:0042737),2/24,0.33921547884608483,1,0,0,1.6666666666666665,1.8018662378583004,CYP2J2;CYP2C18
negative regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045736),2/24,0.33921547884608483,1,0,0,1.6666666666666665,1.8018662378583004,HHEX;CDK4
positive regulation of microtubule polymerization or depolymerization (GO:0031112),2/24,0.33921547884608483,1,0,0,1.6666666666666665,1.8018662378583004,PAK1;DCTN1
ERAD pathway (GO:0036503),5/77,0.34100404859306127,1,0,0,1.2987012987012985,1.397221985795033,TRIM25;AUP1;UBE2G2;UGGT1;UBXN6
ribosome biogenesis (GO:0042254),13/226,0.34198126943154117,1,0,0,1.1504424778761062,1.234423986294144,NOM1;TEX10;DDX31;SDAD1;EXOSC7;ERI1;SBDS;ZNF658;RPL24;RPL39;RPS21;RPS13;DIS3L2
protein stabilization (GO:0050821),9/152,0.35009569492044973,1,0,0,1.1842105263157894,1.2428866750394152,USP36;HSP90AB1;PEX19;CCNH;COG3;MDM4;AHSP;PIK3R1;HSPD1
fibroblast growth factor receptor signaling pathway (GO:0008543),5/78,0.3510237868632946,1,0,0,1.282051282051282,1.3421811397066412,FGF17;FLRT2;ANOS1;FGF3;FGF22
cellular response to radiation (GO:0071478),3/42,0.3510272087326468,1,0,0,1.4285714285714284,1.4955593439482697,IFI16;HUS1;SPIDR
translesion synthesis (GO:0019985),3/42,0.3510272087326468,1,0,0,1.4285714285714284,1.4955593439482697,RFC4;TRIM25;POLH
negative regulation of cell growth (GO:0030308),7/115,0.35239484145081534,1,0,0,1.2173913043478262,1.269742811049461,NME6;SESN2;DACT3;RNF6;INHBA;CRLF3;SIPA1
response to reactive oxygen species (GO:0000302),4/60,0.3527005497730227,1,0,0,1.3333333333333333,1.3895145106479536,PRDX5;GSTP1;PXMP2;SOD1
"positive regulation of transcription, DNA-templated (GO:0045893)",59/1120,0.35600688182921686,1,0,0,1.0535714285714286,1.0881340682647158,SPI1;CCNT2;CCNH;CITED4;ETS2;CKS1B;HHEX;MED13;YY2;HOXA7;OSR1;MITF;SOX10;PIAS2;RUNX2;RBL1;PADI2;ZNF750;HDAC4;CEBPB;KDM3A;ZNF350;KMT2A;EPAS1;RNF6;HOXD13;PIK3R1;MRPL12;MLLT3;FOXO1;BCL2L12;SEC14L2;IFI16;DDRGK1;HIVEP3;ZNF304;OTX2;AAMDC;MAP3K2;STAT5B;CDX4;VDR;NR1H2;STAT3;ESRRB;NR1H4;GTF2H1;GRHL3;INHBA;BMP6;ST18;POU4F2;POU4F3;FOSL1;NFKBIA;FUBP3;BCL3;CRLF3;LPIN2
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886),6/97,0.3569285827398046,1,0,0,1.2371134020618557,1.2744984316239885,DCTN6;DCTN5;DCTN1;HLA-DQA2;HLA-DRB1;CTSS
antigen processing and presentation of exogenous peptide antigen (GO:0002478),6/97,0.3569285827398046,1,0,0,1.2371134020618557,1.2744984316239885,DCTN6;DCTN5;DCTN1;HLA-DQA2;HLA-DRB1;CTSS
glycolytic process through glucose-6-phosphate (GO:0061620),2/25,0.3576694978288805,1,0,0,1.5999999999999999,1.645033455050064,PKM;ALDOB
canonical glycolysis (GO:0061621),2/25,0.3576694978288805,1,0,0,1.5999999999999999,1.645033455050064,PKM;ALDOB
glucose catabolic process to pyruvate (GO:0061718),2/25,0.3576694978288805,1,0,0,1.5999999999999999,1.645033455050064,PKM;ALDOB
regulation of telomere maintenance (GO:0032204),2/25,0.3576694978288805,1,0,0,1.5999999999999999,1.645033455050064,RTEL1;ERCC1
"protein import into nucleus, translocation (GO:0000060)",2/25,0.3576694978288805,1,0,0,1.5999999999999999,1.645033455050064,BCL3;IPO4
glial cell differentiation (GO:0010001),2/25,0.3576694978288805,1,0,0,1.5999999999999999,1.645033455050064,STAT3;SOX10
misfolded or incompletely synthesized protein catabolic process (GO:0006515),2/25,0.3576694978288805,1,0,0,1.5999999999999999,1.645033455050064,LONP1;UGGT1
regulation of interleukin-10 production (GO:0032653),2/25,0.3576694978288805,1,0,0,1.5999999999999999,1.645033455050064,XCL1;HSPD1
"regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)",2/25,0.3576694978288805,1,0,0,1.5999999999999999,1.645033455050064,MIF;HIC1
"RNA splicing, via transesterification reactions (GO:0000375)",2/25,0.3576694978288805,1,0,0,1.5999999999999999,1.645033455050064,SNRNP40;LSM1
monocarboxylic acid catabolic process (GO:0072329),2/25,0.3576694978288805,1,0,0,1.5999999999999999,1.645033455050064,NUDT19;LPIN2
regulation of glucose metabolic process (GO:0010906),2/25,0.3576694978288805,1,0,0,1.5999999999999999,1.645033455050064,SLC45A3;GCGR
negative regulation of cellular protein localization (GO:1903828),2/25,0.3576694978288805,1,0,0,1.5999999999999999,1.645033455050064,GPM6B;LZTFL1
ncRNA 3'-end processing (GO:0043628),2/25,0.3576694978288805,1,0,0,1.5999999999999999,1.645033455050064,ERI1;CT45A6
positive regulation of neutrophil migration (GO:1902624),2/25,0.3576694978288805,1,0,0,1.5999999999999999,1.645033455050064,XCL1;CXCL3
3'-phosphoadenosine 5'-phosphosulfate metabolic process (GO:0050427),2/25,0.3576694978288805,1,0,0,1.5999999999999999,1.645033455050064,SULT1C2;SULT1B1
regulation of nervous system development (GO:0051960),2/25,0.3576694978288805,1,0,0,1.5999999999999999,1.645033455050064,PER2;ASCL2
positive regulation of embryonic development (GO:0040019),2/25,0.3576694978288805,1,0,0,1.5999999999999999,1.645033455050064,OSR1;OTX2
L-amino acid transport (GO:0015807),2/25,0.3576694978288805,1,0,0,1.5999999999999999,1.645033455050064,CTNS;SLC1A6
neutrophil degranulation (GO:0043312),26/479,0.360992146274285,1,0,0,1.0855949895615866,1.1061117321640468,HSP90AB1;TMEM179B;GSTP1;SLC2A3;CTSS;TTR;GM2A;STBD1;S100A12;VAT1;CAP1;ACTR2;DBNL;APAF1;IST1;RNASET2;CYBA;MIF;CLEC4D;RAB31;PKM;IMPDH2;PADI2;CYSTM1;CEACAM8;PAFAH1B2
actin cytoskeleton reorganization (GO:0031532),4/61,0.36421006738242967,1,0,0,1.3114754098360655,1.3246222552325246,PAK1;RICTOR;WHAMM;ATP2C1
positive regulation of leukocyte chemotaxis (GO:0002690),4/61,0.36421006738242967,1,0,0,1.3114754098360655,1.3246222552325246,EDN2;RARRES2;XCL1;CXCL3
RNA catabolic process (GO:0006401),3/43,0.36487351009848823,1,0,0,1.3953488372093021,1.4067970229812217,EXOSC7;RNASET2;DIS3L2
protein transmembrane import into intracellular organelle (GO:0044743),3/43,0.36487351009848823,1,0,0,1.3953488372093021,1.4067970229812217,PEX19;TOMM20L;HSPD1
development of primary male sexual characteristics (GO:0046546),3/43,0.36487351009848823,1,0,0,1.3953488372093021,1.4067970229812217,INHBA;LHFPL2;RBMY1B
response to unfolded protein (GO:0006986),3/43,0.36487351009848823,1,0,0,1.3953488372093021,1.4067970229812217,HSP90AB1;HSPB2;HSPD1
positive regulation of interleukin-6 production (GO:0032755),3/43,0.36487351009848823,1,0,0,1.3953488372093021,1.4067970229812217,IFIH1;CYBA;HSPD1
substantia nigra development (GO:0021762),3/43,0.36487351009848823,1,0,0,1.3953488372093021,1.4067970229812217,BASP1;PADI2;COX6B1
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495),6/98,0.3659360545830404,1,0,0,1.2244897959183672,1.2309755205294757,DCTN6;DCTN5;DCTN1;HLA-DQA2;HLA-DRB1;CTSS
type B pancreatic cell differentiation (GO:0003309),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,BMP6
inositol metabolic process (GO:0006020),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,IPPK
removal of superoxide radicals (GO:0019430),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,SOD1
positive regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter (GO:1901838),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,IPPK
acidic amino acid transport (GO:0015800),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,SLC1A6
positive regulation of production of molecular mediator of immune response (GO:0002702),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,XCL1
ornithine metabolic process (GO:0006591),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,ASL
positive regulation of protein sumoylation (GO:0033235),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,HDAC4
positive regulation of voltage-gated potassium channel activity (GO:1903818),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,ALG10B
actin filament reorganization (GO:0090527),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,WHAMM
regulation of organ growth (GO:0046620),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,SOD1
poly-N-acetyllactosamine biosynthetic process (GO:0030311),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,B3GALT4
neuron maturation (GO:0042551),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,RND1
cellular response to interleukin-4 (GO:0071353),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,XCL1
postsynaptic membrane assembly (GO:0097104),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,NRXN2
short-chain fatty acid metabolic process (GO:0046459),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,ACOT4
regulation of T-helper 1 type immune response (GO:0002825),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,XCL1
negative regulation of mitotic nuclear division (GO:0045839),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,NME6
negative regulation of catenin import into nucleus (GO:0035414),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,DACT3
regulation of interferon-gamma secretion (GO:1902713),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,NR1H4
potassium ion export (GO:0071435),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,KCNA5
vasodilation (GO:0042311),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,SOD1
mature B cell differentiation involved in immune response (GO:0002313),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,LFNG
homocysteine metabolic process (GO:0050667),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,CBS
embryonic forelimb morphogenesis (GO:0035115),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,OSR1
neurotrophin TRK receptor signaling pathway (GO:0048011),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,CASP3
nuclear migration (GO:0007097),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,HOOK3
central nervous system neuron development (GO:0021954),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,GBA2
regulation of endoplasmic reticulum unfolded protein response (GO:1900101),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,PIK3R1
negative regulation of gluconeogenesis (GO:0045721),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,SOGA1
myelin assembly (GO:0032288),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,NCMAP
L-ascorbic acid metabolic process (GO:0019852),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,SLC2A3
response to leucine (GO:0043201),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,SESN2
virion attachment to host cell (GO:0019062),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,HSP90AB1
columnar/cuboidal epithelial cell differentiation (GO:0002065),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,CDX2
positive regulation of T cell chemotaxis (GO:0010820),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,XCL1
positive regulation of autophagosome assembly (GO:2000786),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,RALB
Golgi vesicle budding (GO:0048194),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,TMED10
"nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' (GO:0034427)",1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,EXOSC7
production of siRNA involved in RNA interference (GO:0030422),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,MRPL44
mitotic DNA replication checkpoint (GO:0033314),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,HUS1
interleukin-23-mediated signaling pathway (GO:0038155),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,STAT3
negative regulation of alcohol biosynthetic process (GO:1902931),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,SOD1
regulation of bile acid biosynthetic process (GO:0070857),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,NR1H4
engulfment of apoptotic cell (GO:0043652),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,ADGRB1
cellular response to superoxide (GO:0071451),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,SOD1
regulation of methylation-dependent chromatin silencing (GO:0090308),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,ZNF304
peroxisome fission (GO:0016559),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,PEX19
postsynaptic density organization (GO:0097106),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,NRXN2
regulation of leukocyte activation (GO:0002694),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,MIF
response to interleukin-4 (GO:0070670),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,XCL1
protein autoprocessing (GO:0016540),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,HTRA2
ether lipid metabolic process (GO:0046485),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,AGMO
cellular response to leucine (GO:0071233),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,SESN2
regulation of flagellated sperm motility (GO:1901317),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,TACR2
negative regulation of microtubule polymerization (GO:0031115),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,STMN1
tRNA wobble uridine modification (GO:0002098),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,MTO1
nuclear RNA surveillance (GO:0071027),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,EXOSC7
lipoprotein biosynthetic process (GO:0042158),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,ALOX12B
serine family amino acid catabolic process (GO:0009071),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,CBS
regulation of nephron tubule epithelial cell differentiation (GO:0072182),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,OSR1
positive regulation of triglyceride lipase activity (GO:0061365),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,NR1H2
Golgi inheritance (GO:0048313),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,YWHAZ
histone H3-K4 trimethylation (GO:0080182),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,KMT2A
response to vitamin (GO:0033273),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,ALPL
vitamin transmembrane transport (GO:0035461),1/9,0.3698097706633484,1,0,0,2.222222222222222,2.2105923086622967,SLC19A3
apoptotic process (GO:0006915),13/231,0.3710240035258014,1,0,0,1.1255411255411256,1.1159611035656396,APAF1;CIDEB;CGB3;HSPD1;NFKBIA;CASP3;ELMO1;LTA;PAK6;CARD18;RNF152;PAK5;IER3
"retrograde vesicle-mediated transport, Golgi to ER (GO:0006890)",5/80,0.37109875658286956,1,0,0,1.25,1.239108826933398,TMED10;RER1;COG3;KDELR3;COPZ1
regulation of hydrolase activity (GO:0051336),5/80,0.37109875658286956,1,0,0,1.25,1.239108826933398,EPHA5;CFAP100;VMA21;NF1;SOD1
"regulation of transcription, DNA-templated (GO:0006355)",83/1598,0.3727110803714831,1,0,0,1.0387984981226532,1.025243988283068,SPI1;NAB2;CITED4;CGB3;ETS2;CKS1B;HHEX;HINT1;MED13;YY2;DACH1;BASP1;SALL4;HOXA7;ZIK1;TCF19;ZNF483;TLE1;SP110;MITF;SOX10;PIAS2;HIC1;RUNX2;UBTFL1;ZNF836;CRY1;XCL1;HDAC4;CEBPB;KDM3A;ZNF471;ZNF350;MYCBP;CRABP2;KMT2A;SRCAP;EPAS1;TSHZ1;RNF6;HOXD13;MRPL12;MLLT3;ASCL2;FOXO1;HSPD1;SEC14L2;HMGXB4;IFI16;TBX22;PAK6;HIVEP3;ZNF304;GPBP1L1;OTX2;ZNF543;ZNF221;MAP3K2;STAT5B;CDX4;CDX2;VDR;ASCC1;NFYB;NR1H2;STAT3;ESRRB;SETDB2;GRHL3;INHBA;FOXN1;TARBP1;PER2;FOSL1;TADA2B;MAFB;FUBP3;ZNF417;BCL3;ZNF658;CRLF3;ZNF773;ZNF354C
positive regulation of type I interferon production (GO:0032481),4/62,0.37571023981047774,1,0,0,1.2903225806451613,1.263144608372761,IFIH1;CRCP;IFI16;HSPD1
second-messenger-mediated signaling (GO:0019932),4/62,0.37571023981047774,1,0,0,1.2903225806451613,1.263144608372761,EDN2;CCR6;PPP1R9A;LAT
regulation of translational initiation (GO:0006446),4/62,0.37571023981047774,1,0,0,1.2903225806451613,1.263144608372761,RBM4;DAZ4;EIF4G2;EIF1
response to growth factor (GO:0070848),2/26,0.3759320092394212,1,0,0,1.5384615384615385,1.5051491975911149,STAT5B;HTRA2
regulation of transcription regulatory region DNA binding (GO:2000677),2/26,0.3759320092394212,1,0,0,1.5384615384615385,1.5051491975911149,PER2;POU4F2
snRNA processing (GO:0016180),2/26,0.3759320092394212,1,0,0,1.5384615384615385,1.5051491975911149,INTS5;CT45A6
regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902893),2/26,0.3759320092394212,1,0,0,1.5384615384615385,1.5051491975911149,SPI1;STAT3
regulation of NF-kappaB import into nucleus (GO:0042345),2/26,0.3759320092394212,1,0,0,1.5384615384615385,1.5051491975911149,NFKBIA;BCL3
positive regulation of granulocyte chemotaxis (GO:0071624),2/26,0.3759320092394212,1,0,0,1.5384615384615385,1.5051491975911149,XCL1;CXCL3
tRNA methylation (GO:0030488),2/26,0.3759320092394212,1,0,0,1.5384615384615385,1.5051491975911149,MTO1;TARBP1
regulation of histone acetylation (GO:0035065),2/26,0.3759320092394212,1,0,0,1.5384615384615385,1.5051491975911149,TADA2B;KMT2A
GPI anchor metabolic process (GO:0006505),2/26,0.3759320092394212,1,0,0,1.5384615384615385,1.5051491975911149,PGAP1;PIGA
snRNA 3'-end processing (GO:0034472),2/26,0.3759320092394212,1,0,0,1.5384615384615385,1.5051491975911149,EXOSC7;CT45A6
plasma membrane bounded cell projection organization (GO:0120036),7/118,0.37711178989119853,1,0,0,1.1864406779661016,1.1570330972966532,CFAP61;STMN1;TBC1D24;MNS1;PPP1R9A;GPM6B;MANF
positive regulation of protein serine/threonine kinase activity (GO:0071902),7/118,0.37711178989119853,1,0,0,1.1864406779661016,1.1570330972966532,CARD10;CCNT2;CCND2;RALB;CCNH;S100A12;CKS1B
neutrophil activation involved in immune response (GO:0002283),26/483,0.3771724571148385,1,0,0,1.0766045548654244,1.0497462321022473,HSP90AB1;TMEM179B;GSTP1;SLC2A3;CTSS;TTR;GM2A;STBD1;S100A12;VAT1;CAP1;ACTR2;DBNL;APAF1;IST1;RNASET2;CYBA;MIF;CLEC4D;RAB31;PKM;IMPDH2;PADI2;CYSTM1;CEACAM8;PAFAH1B2
sprouting angiogenesis (GO:0002040),3/44,0.3786697727707907,1,0,0,1.3636363636363635,1.3242146804495836,CCBE1;BMPER;EPHB4
hexose biosynthetic process (GO:0019319),3/44,0.3786697727707907,1,0,0,1.3636363636363635,1.3242146804495836,PER2;CRY1;ALDOB
positive regulation of macroautophagy (GO:0016239),3/44,0.3786697727707907,1,0,0,1.3636363636363635,1.3242146804495836,RALB;SESN2;PAFAH1B2
regulation of T cell activation (GO:0050863),3/44,0.3786697727707907,1,0,0,1.3636363636363635,1.3242146804495836,TNFAIP8L2;LAT;HSPD1
protein N-linked glycosylation via asparagine (GO:0018279),3/44,0.3786697727707907,1,0,0,1.3636363636363635,1.3242146804495836,UBE2G2;UGGT1;ASGR2
transcription from RNA polymerase II promoter (GO:0006366),26/485,0.38531204842867156,1,0,0,1.0721649484536082,1.022525595761703,CEBPB;SPI1;CCNT2;KMT2A;CCNH;EPAS1;HOXD13;MLLT3;TAF5L;MED13;FIP1L1;SNAPC1;SALL4;HIVEP3;CDX2;VDR;NR1H2;ESRRB;NR1H4;GTF2H1;ELOA3;FOXN1;RUNX2;FOSL1;CDK4;INTS5
response to cytokine (GO:0034097),8/138,0.38588815366024015,1,0,0,1.1594202898550725,1.1040089378109808,HDAC4;IL1RL2;LAMP3;CASP3;STAT3;TNFRSF11A;PTPN7;POU4F2
iron ion homeostasis (GO:0055072),4/63,0.38719146599357773,1,0,0,1.2698412698412698,1.204871065559935,FTMT;CUL1;BMP6;SOD1
