Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
regulation of extent of cell growth (GO:0061387),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CTTN
embryonic skeletal joint development (GO:0072498),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,COL2A1
positive regulation of aspartic-type peptidase activity (GO:1905247),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,EPHA4
mitochondrial ribosome assembly (GO:0061668),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,MTERF4
monoterpenoid metabolic process (GO:0016098),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CYP2C19
spinal cord motor neuron differentiation (GO:0021522),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,ZC4H2
lipoprotein metabolic process (GO:0042157),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,APOA5
prepulse inhibition (GO:0060134),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,DRD1
"establishment of mitochondrion localization, microtubule-mediated (GO:0034643)",1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,UXT
negative regulation of catecholamine secretion (GO:0033604),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SYT4
"regulation of phagocytosis, engulfment (GO:0060099)",1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,STAP1
positive regulation of activin receptor signaling pathway (GO:0032927),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CSNK2B
ventricular cardiac muscle cell development (GO:0055015),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,NKX2-5
snRNA modification (GO:0040031),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,MEPCE
establishment of endothelial intestinal barrier (GO:0090557),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,AFDN
positive regulation of receptor binding (GO:1900122),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,NRP1
regulation of adiponectin secretion (GO:0070163),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,RAB11FIP5
ceramide transport (GO:0035627),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CPTP
regulation of cardiac muscle cell apoptotic process (GO:0010665),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,NKX2-5
muscle tissue development (GO:0060537),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,POGLUT1
Golgi transport vesicle coating (GO:0048200),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TMED9
renal system process involved in regulation of blood volume (GO:0001977),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PTPRO
histone H4-K12 acetylation (GO:0043983),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,JADE2
collagen biosynthetic process (GO:0032964),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,ADAMTS3
positive regulation of cardiac muscle tissue development (GO:0055025),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,MYOCD
regulation of protein targeting (GO:1903533),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SREBF1
negative regulation of neurological system process (GO:0031645),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TNFRSF8
regulation of skeletal muscle contraction (GO:0014819),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CAV3
retinal ganglion cell axon guidance (GO:0031290),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,NRP1
male genitalia development (GO:0030539),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SRD5A1
peroxisomal membrane transport (GO:0015919),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PEX5
"regulation of wound healing, spreading of epidermal cells (GO:1903689)",1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CLASP2
phosphorylation of RNA polymerase II C-terminal domain (GO:0070816),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,GTF2H3
queuosine metabolic process (GO:0046116),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PDCL2
regulation of ribonucleoprotein complex localization (GO:2000197),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,AKAP8L
COPI-coated vesicle budding (GO:0035964),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TMED9
glandular epithelial cell development (GO:0002068),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,DLL1
ammonium transmembrane transport (GO:0072488),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,RHD
regulation of glial cell apoptotic process (GO:0034350),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,DLL1
negative regulation of cell size (GO:0045792),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CAV3
regulation of phosphatidylinositol biosynthetic process (GO:0010511),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PDGFA
antigen processing and presentation of endogenous peptide antigen (GO:0002483),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,HLA-E
embryonic skeletal joint morphogenesis (GO:0060272),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,COL2A1
alpha-beta T cell activation (GO:0046631),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,HLA-E
positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,BCL10
interphase microtubule nucleation by interphase microtubule organizing center (GO:0051415),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,TUBGCP3
Golgi disassembly (GO:0090166),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CDK1
type B pancreatic cell development (GO:0003323),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,DLL1
positive regulation of axon guidance (GO:1902669),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,NRP1
neurotransmitter loading into synaptic vesicle (GO:0098700),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SLC17A6
"positive regulation of protein import into nucleus, translocation (GO:0033160)",1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PSEN1
regulation of keratinocyte apoptotic process (GO:1902172),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,GSN
ribonucleoside biosynthetic process (GO:0042455),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PDCL2
dosage compensation by inactivation of X chromosome (GO:0009048),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,BRCA1
negative regulation of calcium ion-dependent exocytosis (GO:0045955),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SYT4
positive regulation of microglial cell activation (GO:1903980),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,STAP1
positive regulation of transcription from RNA polymerase II promoter in response to heat stress (GO:0061408),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,HSF4
telencephalon cell migration (GO:0022029),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,FOXB1
negative regulation of systemic arterial blood pressure (GO:0003085),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PRCP
glycosyl compound catabolic process (GO:1901658),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,NAGA
polyphosphate metabolic process (GO:0006797),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,MINPP1
lipoprotein catabolic process (GO:0042159),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,LYPLAL1
negative regulation of delayed rectifier potassium channel activity (GO:1902260),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,KCNE2
queuosine biosynthetic process (GO:0008616),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PDCL2
morphogenesis of an endothelium (GO:0003159),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CSNK2B
negative regulation of meiotic nuclear division (GO:0045835),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,ERCC4
endosome to lysosome transport via multivesicular body sorting pathway (GO:0032510),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,LYST
astrocyte differentiation (GO:0048708),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,DLL1
insulin secretion involved in cellular response to glucose stimulus (GO:0035773),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,RAB11FIP5
negative regulation of myeloid cell apoptotic process (GO:0033033),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,MAEA
sterol import (GO:0035376),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,STARD5
regulation of cytokine production involved in immune response (GO:0002718),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,BTK
regulation of mRNA export from nucleus (GO:0010793),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,AKAP8L
astrocyte activation (GO:0048143),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,PSEN1
regulation of NFAT protein import into nucleus (GO:0051532),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,LACRT
regulation of sarcomere organization (GO:0060297),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,CAV3
regulation of DNA-directed DNA polymerase activity (GO:1900262),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,RFC2
L-amino acid import (GO:0043092),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,SLC1A1
cholesterol import (GO:0070508),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,STARD5
positive regulation of protein localization to centrosome (GO:1904781),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,NUP62
positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process (GO:1902961),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,EPHA4
neuron remodeling (GO:0016322),1/6,0.26493667555327055,1,0,0,3.333333333333333,4.427548139092615,ANKS1A
apoptotic process (GO:0006915),14/231,0.2672701409403699,1,0,0,1.2121212121212122,1.5993883251494772,GADD45A;DAPK2;TRADD;DHCR24;BRCA1;MRPS30;TNFAIP1;DUX4;FAP;IRF3;ERCC3;CASP2;PHLDA2;MCM2
regulation of potassium ion transport (GO:0043266),3/36,0.2678594070249647,1,0,0,1.6666666666666665,2.1954883946257717,DPP10;KCNE2;DRD1
carbohydrate biosynthetic process (GO:0016051),3/36,0.2678594070249647,1,0,0,1.6666666666666665,2.1954883946257717,GALNT12;ST8SIA6;GALNT9
plasma membrane organization (GO:0007009),3/36,0.2678594070249647,1,0,0,1.6666666666666665,2.1954883946257717,SERP1;CAV3;PLSCR2
epithelial cell migration (GO:0010631),3/36,0.2678594070249647,1,0,0,1.6666666666666665,2.1954883946257717,NRP1;FAP;CYP1B1
"Wnt signaling pathway, calcium modulating pathway (GO:0007223)",3/36,0.2678594070249647,1,0,0,1.6666666666666665,2.1954883946257717,GNG2;FZD4;PDE6A
regulation of ubiquitin protein ligase activity (GO:1904666),3/36,0.2678594070249647,1,0,0,1.6666666666666665,2.1954883946257717,MAD2L2;UBE2S;CDK1
cardiac muscle tissue development (GO:0048738),3/36,0.2678594070249647,1,0,0,1.6666666666666665,2.1954883946257717,KDM6B;MYOCD;NKX2-5
mitochondrial translational elongation (GO:0070125),6/87,0.2685502192059934,1,0,0,1.379310344827586,1.813403236377029,MRPS17;MRPS33;MRPS23;MRPS30;MRPS6;MRPL46
positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000060),6/87,0.2685502192059934,1,0,0,1.379310344827586,1.813403236377029,PSMA6;CAV3;PSME3;PSME1;CDK1;CCDC22
regulation of canonical Wnt signaling pathway (GO:0060828),13/213,0.26916035984924336,1,0,0,1.220657276995305,1.6020491331898241,INVS;WWTR1;PTPRO;ILK;PSEN1;MAD2L2;PSMA6;SDHAF2;PSME3;RUVBL1;PSME1;ANKRD10;NKX2-5
snRNA transcription (GO:0009301),5/70,0.2718688550208947,1,0,0,1.4285714285714284,1.860622113738027,GTF2A2;POLR2F;PHAX;GTF2F2;ELL3
snRNA transcription from RNA polymerase II promoter (GO:0042795),5/70,0.2718688550208947,1,0,0,1.4285714285714284,1.860622113738027,GTF2A2;POLR2F;PHAX;GTF2F2;ELL3
positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531),4/53,0.272750159994601,1,0,0,1.5094339622641508,1.9610551964847422,TNFSF18;GH2;PARP9;CRLF1
tumor necrosis factor-mediated signaling pathway (GO:0033209),8/123,0.27337366492441967,1,0,0,1.3008130081300813,1.6870447917730367,TNFSF18;PSMA6;PSME3;TRADD;PSME1;TNFRSF8;ILK;TNFRSF13C
T cell activation (GO:0042110),6/88,0.2771694338705115,1,0,0,1.3636363636363635,1.7497176615936614,IFNA1;NLRC3;IFNA8;DDOST;MICA;NHEJ1
regulation of protein targeting to mitochondrion (GO:1903214),6/88,0.2771694338705115,1,0,0,1.3636363636363635,1.7497176615936614,SREBF1;LRRC46;RUVBL1;ACSM6;ATG13;OR13C4
chemical synaptic transmission (GO:0007268),17/289,0.2794068430649466,1,0,0,1.176470588235294,1.5001015770102055,GABRA2;GABRA1;GABRP;CHRNA4;SLC1A1;CACNA1A;SLC1A4;OPRM1;HTR3B;GABRR3;CACNB1;PLP1;UNC119;SLC17A6;MYCBPAP;SLC12A6;TSPOAP1
positive regulation of cellular component organization (GO:0051130),7/106,0.27972134756360467,1,0,0,1.320754716981132,1.6825904736403015,TMED9;SRPX2;SLITRK2;PLEKHM2;APOA5;DLL1;ATR
actomyosin structure organization (GO:0031032),5/71,0.2815854896327663,1,0,0,1.408450704225352,1.7849565976318464,EPB41L1;TNNT3;TNFAIP1;CASQ1;KLHL41
phosphatidylcholine metabolic process (GO:0046470),5/71,0.2815854896327663,1,0,0,1.408450704225352,1.7849565976318464,CSNK2B;LPCAT1;PLBD1;CEPT1;APOA5
histone acetylation (GO:0016573),5/71,0.2815854896327663,1,0,0,1.408450704225352,1.7849565976318464,NAA50;KAT6A;TAF10;RUVBL1;JADE2
positive regulation of growth (GO:0045927),5/71,0.2815854896327663,1,0,0,1.408450704225352,1.7849565976318464,LGI1;GH2;AGR2;TRIM32;EIF4G2
protein peptidyl-prolyl isomerization (GO:0000413),3/37,0.2816374857336128,1,0,0,1.6216216216216217,2.054812778279635,FKBP10;FKBP7;FKBP3
regulation of DNA repair (GO:0006282),3/37,0.2816374857336128,1,0,0,1.6216216216216217,2.054812778279635,PCNA;EYA2;BRCA1
phospholipid biosynthetic process (GO:0008654),3/37,0.2816374857336128,1,0,0,1.6216216216216217,2.054812778279635,SAMD8;LPCAT1;AGPAT3
regulation of carbohydrate catabolic process (GO:0043470),3/37,0.2816374857336128,1,0,0,1.6216216216216217,2.054812778279635,NUP210;NUP50;NUP62
positive regulation of cellular component movement (GO:0051272),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,NTN1;TRIM32
epoxygenase P450 pathway (GO:0019373),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,CYP1B1;CYP2C19
regulation of ruffle assembly (GO:1900027),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,CARMIL2;STAP1
cellular response to hexose stimulus (GO:0071331),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,GPER1;SLC2A5
histone lysine demethylation (GO:0070076),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,KDM6B;PHF8
mitochondrial fission (GO:0000266),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,MTFP1;MTFR1
positive regulation of lamellipodium organization (GO:1902745),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,CARMIL2;WASF2
protein O-linked glycosylation via threonine (GO:0018243),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,GALNT12;GALNT9
embryonic skeletal system morphogenesis (GO:0048704),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,COL2A1;SIX1
establishment of endothelial barrier (GO:0061028),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,AFDN;MARVELD2
positive regulation of defense response to virus by host (GO:0002230),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,TRIM6;PARP9
cellular response to misfolded protein (GO:0071218),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,UBE2W;STUB1
negative regulation of cyclin-dependent protein kinase activity (GO:1904030),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,HEXIM2;MYOCD
cellular response to copper ion (GO:0071280),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,MT1A;MT1M
embryonic skeletal system development (GO:0048706),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,DEAF1;SIX1
photoperiodism (GO:0009648),2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,MTA1;CRTC1
"synaptic transmission, glutamatergic (GO:0035249)",2/21,0.28302745680273733,1,0,0,1.9047619047619047,2.404212124839451,SLC17A6;SLC1A4
protein targeting to mitochondrion (GO:0006626),4/54,0.2840279876642483,1,0,0,1.4814814814814814,1.8647148112043361,DNAJC19;GRPEL1;PAM16;MGARP
negative regulation of cellular component organization (GO:0051129),4/54,0.2840279876642483,1,0,0,1.4814814814814814,1.8647148112043361,DNAJB1;CARMIL2;FAP;SACS
cytoplasmic translation (GO:0002181),4/54,0.2840279876642483,1,0,0,1.4814814814814814,1.8647148112043361,RPS3A;HSPA14;FTSJ1;GSPT2
positive regulation of response to stimulus (GO:0048584),4/54,0.2840279876642483,1,0,0,1.4814814814814814,1.8647148112043361,ARG2;ACOX2;ILK;C2CD2L
mitochondrial translational termination (GO:0070126),6/89,0.2858516905884061,1,0,0,1.348314606741573,1.6884703375813395,MRPS17;MRPS33;MRPS23;MRPS30;MRPS6;MRPL46
cell-cell junction organization (GO:0045216),5/72,0.2913681345785638,1,0,0,1.3888888888888888,1.712732977852415,AFDN;MARVELD2;CDH10;CDH15;TLN1
negative regulation of cell cycle (GO:0045786),5/72,0.2913681345785638,1,0,0,1.3888888888888888,1.712732977852415,HEXIM2;MYOCD;GPER1;RPS6KA2;PTPN3
regulation of gene silencing by RNA (GO:0060966),4/55,0.2953729340320737,1,0,0,1.4545454545454544,1.773842236930121,NUP210;NUP50;NUP62;POLR2F
regulation of posttranscriptional gene silencing (GO:0060147),4/55,0.2953729340320737,1,0,0,1.4545454545454544,1.773842236930121,NUP210;NUP50;NUP62;POLR2F
potassium ion import (GO:0010107),3/38,0.29547545275268733,1,0,0,1.5789473684210524,1.9250044986274375,KCNE2;KCNJ16;SLC12A6
mitochondrion disassembly (GO:0061726),3/38,0.29547545275268733,1,0,0,1.5789473684210524,1.9250044986274375,WDR45B;ATG7;ATG13
positive regulation of innate immune response (GO:0045089),3/38,0.29547545275268733,1,0,0,1.5789473684210524,1.9250044986274375,TRIM6;TLR9;HLA-E
positive regulation of DNA repair (GO:0045739),3/38,0.29547545275268733,1,0,0,1.5789473684210524,1.9250044986274375,PCNA;EYA2;BRCA1
nucleotide-excision repair (GO:0006289),7/108,0.29558593657898286,1,0,0,1.296296296296296,1.5799203089302307,GTF2H2C;PCNA;ERCC3;RFC2;ERCC4;POLR2F;GTF2H3
"DNA-templated transcription, elongation (GO:0006354)",7/108,0.29558593657898286,1,0,0,1.296296296296296,1.5799203089302307,GTF2A2;ERCC3;TAF10;POLR2F;GTF2H3;GTF2F2;ELL3
positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),10/163,0.2988597106982444,1,0,0,1.2269938650306749,1.4819398904135106,GOLT1B;CLEC6A;TRADD;NUP62;CARD9;TLR9;BCL10;CCDC22;ATP2C1;TRIM32
nucleic acid phosphodiester bond hydrolysis (GO:0090305),5/73,0.30120905235381457,1,0,0,1.36986301369863,1.6437681222088858,PCNA;ERCC3;RFC2;ERCC4;GTF2H3
chloride transport (GO:0006821),5/73,0.30120905235381457,1,0,0,1.36986301369863,1.6437681222088858,GABRA2;GABRA1;SLC1A1;SLC4A10;SLC12A6
regulation of entry of bacterium into host cell (GO:2000535),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,KRT6A
negative regulation of muscle hypertrophy (GO:0014741),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CAV3
replication fork protection (GO:0048478),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ZRANB3
negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901029),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,MPV17L
positive regulation of epithelial cell proliferation involved in wound healing (GO:0060054),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,LACRT
coenzyme A biosynthetic process (GO:0015937),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PPCDC
regulation of hormone biosynthetic process (GO:0046885),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,TRERF1
regulation of interleukin-13 production (GO:0032656),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,HLA-E
AV node cell action potential (GO:0086016),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SCN4B
flavin-containing compound metabolic process (GO:0042726),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,FLAD1
negative regulation of glial cell apoptotic process (GO:0034351),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,DLL1
regulation of extracellular matrix organization (GO:1903053),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,FAP
regulation of cardiac muscle cell membrane potential (GO:0086036),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,EHD3
ornithine transport (GO:0015822),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SLC7A2
ribonucleoside bisphosphate biosynthetic process (GO:0034030),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PPCDC
sulfur amino acid biosynthetic process (GO:0000097),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CDO1
positive regulation of epithelial cell differentiation involved in kidney development (GO:2000698),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PROM1
glycoside catabolic process (GO:0016139),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NAGA
positive regulation of cellular senescence (GO:2000774),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ARG2
riboflavin metabolic process (GO:0006771),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,FLAD1
positive regulation of histone H4 acetylation (GO:0090240),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,BRCA1
posttranslational protein targeting to endoplasmic reticulum membrane (GO:0006620),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SEC63
cytoplasmic sequestering of NF-kappaB (GO:0007253),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CCDC22
reproductive system development (GO:0061458),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SRD5A1
regulation of natural killer cell chemotaxis (GO:2000501),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,KLRK1
nucleic acid transport (GO:0050657),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NXF2
death-inducing signaling complex assembly (GO:0071550),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,TRADD
retrograde axonal transport (GO:0008090),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,MGARP
negative regulation of cardiac muscle cell differentiation (GO:2000726),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,FRS2
negative regulation of telomere capping (GO:1904354),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ERCC4
regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation (GO:0003256),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,MYOCD
L-alanine transport (GO:0015808),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SLC1A4
regulation of sterol transport (GO:0032371),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,APOA5
regulation of toll-like receptor 9 signaling pathway (GO:0034163),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,TLR9
terpenoid metabolic process (GO:0006721),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CYP2C19
activation of MAPKKK activity (GO:0000185),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,GADD45A
chitin metabolic process (GO:0006030),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CHIA
negative regulation of platelet-derived growth factor receptor-beta signaling pathway (GO:2000587),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,PDGFA
box C/D snoRNP assembly (GO:0000492),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,RUVBL1
negative regulation of calcium ion import (GO:0090281),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,SLC30A1
positive regulation of B cell differentiation (GO:0045579),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,BTK
regulation of interleukin-18 production (GO:0032661),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,TLR9
glycosphingolipid catabolic process (GO:0046479),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NAGA
phosphorylated carbohydrate dephosphorylation (GO:0046838),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,IMPA2
L-cysteine metabolic process (GO:0046439),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CDO1
negative regulation of cell adhesion mediated by integrin (GO:0033629),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,CYP1B1
regulation of smooth muscle cell differentiation (GO:0051150),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,MYOCD
vascular endothelial growth factor signaling pathway (GO:0038084),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NRP1
glycosylceramide metabolic process (GO:0006677),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,NAGA
regulation of histone H3-K9 acetylation (GO:2000615),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,BRCA1
inositol phosphate dephosphorylation (GO:0046855),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,IMPA2
cellular lipid biosynthetic process (GO:0097384),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,ERG28
positive regulation of inositol phosphate biosynthetic process (GO:0060732),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,GPER1
positive regulation of triglyceride catabolic process (GO:0010898),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,APOA5
negative regulation of cardiocyte differentiation (GO:1905208),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,FRS2
negative regulation of B cell apoptotic process (GO:0002903),1/7,0.30170081801752857,1,0,0,2.8571428571428568,3.423769775600227,BCL10
